xa_S1,ya_S1,za_S1,xgb_S1,ybg_S1,zbg_S1,tilt_x_S1,tilt_y_S1,tilt_z_S1,tilt_accx_S1,tilt_accy_S1,tilt_accz_S1,xa_S2,ya_S2,za_S2,xgb_S2,ybg_S2,zbg_S2,tilt_x_S2,tilt_y_S2,tilt_z_S2,tilt_accx_S2,tilt_accy_S2,tilt_accz_S2,Posture
-0.3327637,-0.9411621,0.2885742,-0.5130534,0.3697023,-0.4429542,-65.03516,18.83403,-73.95692,-64.9205,18.677,-73.87658,-0.09472656,-0.2446289,-0.40625,0.3823588,0.3804427,-0.01578617,-30.31321,12.19666,-146.7958,-30.38874,11.29634,-147.1483,LR
-0.3361816,-0.9394531,0.2844238,-0.6351909,0.4002366,-0.5650916,-65.04089,18.84096,-73.96733,-64.8857,18.90611,-74.08964,-0.09863281,-0.2429199,-0.4023438,0.2449541,-0.1386412,-0.1073892,-30.31109,12.18773,-146.7997,-30.38731,11.85218,-146.9104,LR
-0.3320313,-0.9406738,0.2927246,-0.390916,0.2322977,-0.3055496,-65.04183,18.84007,-73.9654,-64.80024,18.62537,-73.64606,-0.09594727,-0.2463379,-0.3962402,0.2602212,0.05983204,-0.1073892,-30.32183,12.17774,-146.7919,-31.14149,11.6205,-146.2896,LR
-0.328125,-0.9387207,0.2800293,-0.5130534,0.2475649,-0.3818855,-65.05895,18.83922,-73.98015,-65.31968,18.51872,-74.27267,-0.09399414,-0.2446289,-0.3989258,0.4739618,-0.001236677,-0.3211298,-30.32553,12.16131,-146.7945,-30.83191,11.3573,-146.698,LR
-0.3254395,-0.9414063,0.2893066,-0.6199236,0.2170305,-0.2597481,-65.06983,18.83113,-73.98019,-65.1774,18.28579,-73.80417,-0.1000977,-0.2363281,-0.3979492,0.3976259,0.1209008,-0.3974657,-30.31195,12.16393,-146.808,-29.93872,12.2035,-147.1805,LR
-0.3305664,-0.9433594,0.2895508,-0.4519846,0.2475649,-0.5345572,-65.07553,18.82855,-73.98536,-65.02238,18.52031,-73.84547,-0.09619141,-0.2416992,-0.3901367,0.5197632,0.1361679,-0.2142596,-30.31861,12.15941,-146.8011,-31.02737,11.83756,-146.3053,LR
-0.3317871,-0.9421387,0.2858887,-0.650458,0.3849695,-0.4734885,-65.08495,18.83011,-73.99317,-65.06796,18.62332,-74.02798,-0.09814453,-0.2436523,-0.3984375,0.2602212,0.319374,-0.1226563,-30.32269,12.15795,-146.7989,-30.70062,11.86775,-146.6045,LR
-0.3300781,-0.9453125,0.2873535,-0.4061831,0.430771,-0.504023,-65.09198,18.82889,-73.99997,-65.15813,18.47342,-73.98729,-0.09936523,-0.2421875,-0.3896484,0.5350306,0.2430381,-0.2753282,-30.32956,12.16278,-146.7891,-31.05966,12.22065,-146.1055,LR
-0.3249512,-0.9416504,0.2885742,-0.299313,0.3849695,-0.4429542,-65.09905,18.82316,-74.00336,-65.22576,18.25985,-73.84412,-0.09594727,-0.2392578,-0.4033203,0.6113663,0.2125039,-0.2142596,-30.31378,12.15391,-146.8048,-29.98987,11.56321,-147.4156,LR
-0.3356934,-0.9487305,0.2819824,-0.3145801,0.690313,-0.7482977,-65.10566,18.83156,-74.02124,-65.19821,18.7354,-74.34724,-0.09399414,-0.2487793,-0.4016113,0.0,0.5178473,-0.1226563,-30.32943,12.14299,-146.8001,-31.09645,11.25274,-146.4878,LR
