xa_S1,ya_S1,za_S1,xgb_S1,ybg_S1,zbg_S1,tilt_x_S1,tilt_y_S1,tilt_z_S1,tilt_accx_S1,tilt_accy_S1,xa_S2,ya_S2,za_S2,xgb_S2,ybg_S2,zbg_S2,tilt_x_S2,tilt_y_S2,tilt_z_S2,tilt_accx_S2,tilt_accy_S2,State_S2
-0.1086426,-0.08325195,-0.4538574,0.03121376,-0.3065802,-0.2447939,-9.797336,13.09683,1.436589,-10.11472,13.24886,-0.7480469,-0.253418,0.7370605,0.1892367,-0.08831299,-0.0002061129,-13.3806,44.48238,5.842576,-13.5669,43.82374,LL.png
-0.1083984,-0.08007813,-0.4387207,0.1380839,0.2430381,3.541466,-9.800327,13.11169,1.489711,-10.04838,13.66154,-0.7485352,-0.2507324,0.730957,0.4487787,0.171229,0.1066641,-13.37593,44.477,5.844175,-13.47691,44.08754,LL.png
-0.1086426,-0.07568359,-0.4545898,0.03121376,0.09036642,-0.0310533,-9.787882,13.11591,1.489307,-9.197926,13.26502,-0.7602539,-0.2456055,0.7250977,0.647252,0.3086336,0.04559542,-13.36333,44.4874,5.844768,-13.15814,44.80059,LL.png
-0.1091309,-0.08251953,-0.458252,0.1228168,0.1361679,0.1674199,-9.789039,13.11941,1.491818,-9.93601,13.19068,-0.7553711,-0.2541504,0.7189941,0.7083206,0.1864962,-0.09180916,-13.35958,44.49495,5.843391,-13.69641,44.72748,LL.png
-0.1213379,-0.0847168,-0.4521484,-0.1367252,-0.123374,-0.04632068,-9.800281,13.15085,1.49117,-10.25736,14.77628,-0.7509766,-0.2556152,0.7231445,0.2655725,-0.02724427,-0.06127481,-13.36426,44.49258,5.842533,-13.77622,44.39551,LL.png
-0.1091309,-0.0847168,-0.4545898,-0.1825268,-0.3676488,-0.0310533,-9.812202,13.14837,1.490735,-10.27112,13.27891,-0.7573242,-0.2529297,0.7263184,-0.2077099,-0.05777865,0.183,-13.37087,44.4931,5.845095,-13.55211,44.55806,LL.png
-0.1096191,-0.08203125,-0.439209,-0.02985501,-0.3371145,0.1674199,-9.821793,13.15647,1.493079,-10.2712,13.78471,-0.7524414,-0.2478027,0.7358398,-0.4061831,-0.05777865,0.09139694,-13.37401,44.48446,5.846375,-13.24929,44.10053,LL.png
-0.1074219,-0.07739258,-0.4460449,0.1533511,-0.4134504,0.04528236,-9.81475,13.15464,1.493713,-9.574832,13.34865,-0.7548828,-0.25,0.7363281,-0.1619084,-0.2715191,0.1219313,-13.37549,44.47405,5.848082,-13.33706,44.15031,LL.png
-0.1027832,-0.08325195,-0.4663086,0.0006792545,-0.3065802,0.1063511,-9.816246,13.1322,1.495202,-9.890046,12.2427,-0.7502441,-0.2531738,0.7399902,0.3419085,0.07962596,-0.1834122,-13.37348,44.46184,5.845514,-13.50944,43.80901,LL.png
-0.1044922,-0.07714844,-0.4641113,0.2144198,0.1514351,-0.1379237,-9.801208,13.12207,1.493271,-9.211405,12.52198,-0.7568359,-0.25,0.720459,0.479313,0.1864962,-0.01547329,-13.36854,44.47081,5.845297,-13.45522,44.78259,LL.png
-0.104248,-0.08300781,-0.4572754,0.0006792545,0.04456491,0.1063511,-9.805906,13.1131,1.49476,-10.03661,12.64279,-0.7543945,-0.2526855,0.7324219,0.3571756,0.1254275,-0.06127481,-13.36653,44.46783,5.84444,-13.51309,44.23605,LL.png
-0.1049805,-0.08496094,-0.456543,-0.2435954,-0.2302443,0.3200917,-9.818723,13.10244,1.499241,-10.27961,12.73847,-0.7548828,-0.253418,0.7143555,0.3266413,-0.1035802,-0.09180916,-13.36879,44.47472,5.843154,-13.70328,44.88293,LL.png
-0.1047363,-0.08056641,-0.4475098,-0.04512215,-0.2455115,-0.06158781,-9.82182,13.09645,1.498379,-9.942685,12.97124,-0.7526855,-0.2526855,0.7224121,-0.1161069,-0.3020534,0.1524656,-13.37531,44.47153,5.845288,-13.61513,44.52278,LL.png
-0.1057129,-0.07836914,-0.4465332,-0.3504658,-0.5355878,0.1979542,-9.824028,13.08969,1.50115,-9.691756,13.12555,-0.7583008,-0.25,0.7197266,-0.2535114,-0.4089237,-3.694863,-13.38024,44.47377,5.79356,-13.44831,44.86398,LL.png
-0.107666,-0.08349609,-0.4448242,0.03121376,-0.2302443,0.091084,-9.833935,13.09258,1.502334,-10.33921,13.38122,-0.7365723,-0.2531738,0.7197266,-0.2535114,-0.1341145,0.06086259,-13.3921,44.46242,5.794351,-13.81175,43.99196,LL.png
-0.104248,-0.08032227,-0.4475098,0.03121376,-0.01650381,-0.04632068,-9.835138,13.08878,1.501686,-9.915504,12.91398,-0.75,-0.2531738,0.7272949,0.0976336,-0.04251146,0.06086259,-13.39536,44.45744,5.795203,-13.62214,44.24241,LL.png
-0.112793,-0.07592773,-0.4416504,0.3365571,-0.01650381,-0.0310533,-9.822628,13.10932,1.50122,-9.457031,14.12773,-0.7548828,-0.2539063,0.7211914,0.3419085,0.1864962,0.03032825,-13.39581,44.46371,5.795658,-13.66907,44.63428,LL.png
-0.1088867,-0.07861328,-0.4602051,0.1838853,0.07509923,-0.0310533,-9.812416,13.11073,1.500785,-9.438124,13.12821,-0.7629395,-0.2512207,0.7160645,0.7693894,0.2475649,0.1219313,-13.38736,44.48092,5.797365,-13.50088,45.1538,LL.png
-0.1040039,-0.08422852,-0.4501953,0.0006792545,-0.3065802,0.1674199,-9.822781,13.10018,1.503129,-10.33112,12.79373,-0.7521973,-0.2351074,0.7175293,0.5403817,0.2170305,0.01506107,-13.36707,44.4921,5.797576,-12.74386,44.89097,LL.png
-0.1083984,-0.08032227,-0.4541016,-0.2283282,-0.06230533,0.1368854,-9.824699,13.10188,1.505046,-9.762041,13.22785,-0.7583008,-0.2514648,0.7243652,0.05183208,-0.07304579,0.01506107,-13.36871,44.49489,5.797787,-13.48448,44.68174,LL.png
-0.1096191,-0.08447266,-0.454834,-0.1825268,-0.3371145,0.2437558,-9.835402,13.10183,1.508458,-10.23462,13.33077,-0.7573242,-0.248291,0.7258301,-0.2840458,-0.08831299,0.01506107,-13.37157,44.49641,5.797997,-13.31663,44.63172,LL.png
-0.107666,-0.08203125,-0.4575195,0.03121376,-0.2760458,0.07581687,-9.836267,13.09684,1.50952,-9.900016,13.04153,-0.7548828,-0.2580566,0.7316895,-0.1924427,0.03382444,0.1371985,-13.38261,44.49125,5.799918,-13.79148,44.21478,LL.png
-0.1054688,-0.07836914,-0.4465332,0.0922823,-0.3523817,-0.01578617,-9.832133,13.09199,1.509299,-9.692919,13.09628,-0.7648926,-0.2497559,0.7392578,-0.03977096,-0.07304579,0.09139694,-13.37976,44.48899,5.801198,-13.21305,44.42842,LL.png
-0.1088867,-0.08666992,-0.4545898,-0.02985501,-0.2302443,-0.1226563,-9.846009,13.09158,1.507459,-10.50396,13.24026,-0.7580566,-0.25,0.7348633,0.0976336,-0.1951832,0.1219313,-13.37717,44.48277,5.803027,-13.32179,44.32159,LL.png
-0.1101074,-0.08154297,-0.4577637,0.1075497,-0.2302443,-0.04632068,-9.84413,13.09304,1.50681,-9.825791,13.32255,-0.7478027,-0.25,0.7272949,0.2350382,-0.04251146,0.1066641,-13.37594,44.47647,5.80452,-13.47721,44.197,LL.png
-0.1020508,-0.08349609,-0.4523926,0.0922823,0.05983204,-0.2447939,-9.850106,13.08215,1.503383,-10.20628,12.50758,-0.7575684,-0.2485352,0.7050781,0.3266413,0.3239008,-0.0002061129,-13.37402,44.49898,5.804517,-13.5039,45.37947,LL.png
-0.1091309,-0.08374023,-0.4567871,0.06174803,0.04456491,-0.2753282,-9.854457,13.0856,1.499528,-10.10995,13.2242,-0.7556152,-0.2490234,0.7250977,0.2655725,0.09489316,0.1066641,-13.37042,44.50198,5.806011,-13.3759,44.58401,LL.png
-0.107666,-0.08813477,-0.4570313,-0.1061909,-0.123374,-0.0005190372,-9.871444,13.08268,1.499521,-10.63093,13.02431,-0.7565918,-0.263916,0.71875,0.128168,0.1101603,0.03032825,-13.3851,44.50662,5.806435,-14.19241,44.65825,LL.png
-0.1066895,-0.08105469,-0.4609375,-0.4573359,-0.550855,0.259023,-9.874719,13.07031,1.503148,-9.721435,12.84193,-0.7541504,-0.2514648,0.7258301,-0.2840458,-0.2867863,0.01506107,-13.39147,44.50201,5.806646,-13.50908,44.47287,LL.png
-0.109375,-0.08056641,-0.4519043,-0.4268017,-0.5966565,-0.0005190372,-9.87969,13.06876,1.50314,-9.83054,13.4022,-0.7509766,-0.2507324,0.7351074,-0.5283206,-0.2562519,0.01506107,-13.39928,44.48916,5.806857,-13.41947,44.03564,LL.png
-0.104248,-0.07983398,-0.4504395,0.01594663,-0.4592519,-0.0310533,-9.877813,13.05784,1.502705,-9.796757,12.83761,-0.7539063,-0.2519531,0.7263184,-0.299313,-0.2104504,0.01506107,-13.40605,44.4853,5.807067,-13.53232,44.44044,LL.png
-0.1074219,-0.08007813,-0.4555664,0.1228168,-0.3523817,0.091084,-9.872741,13.05333,1.503981,-9.708462,13.07449,-0.7580566,-0.2504883,0.7304688,0.1892367,-0.1951832,-0.01547329,-13.40302,44.48231,5.806851,-13.3842,44.46959,LL.png
-0.1096191,-0.07763672,-0.454834,0.0922823,0.1056336,-0.1989923,-9.862457,13.061,1.501195,-9.421867,13.36418,-0.7570801,-0.2492676,0.723877,0.3724428,0.3239008,0.01506107,-13.39757,44.4907,5.807062,-13.38591,44.67968,LL.png
-0.1049805,-0.08544922,-0.4541016,-0.07565641,-0.123374,0.07581687,-9.874027,13.05409,1.502256,-10.38904,12.80005,-0.7587891,-0.2492676,0.7277832,0.4487787,0.2170305,-0.06127481,-13.39021,44.496,5.806204,-13.3376,44.60637,LL.png
-0.109375,-0.08374023,-0.4570313,-0.197794,0.04456491,0.06054974,-9.881336,13.05854,1.503104,-10.10375,13.24613,-0.7575684,-0.2478027,0.7155762,0.1739695,0.003290057,0.1524656,-13.38754,44.50635,5.808338,-13.37612,45.01134,LL.png
-0.1088867,-0.08374023,-0.4567871,-0.4878702,-0.1691756,0.03001523,-9.892626,13.05896,1.503524,-10.11115,13.19565,-0.7561035,-0.2507324,0.717041,-0.05503809,-0.1951832,0.2288015,-13.39113,44.51089,5.811542,-13.52919,44.86727,LL.png
-0.111084,-0.08374023,-0.4467773,-0.4573359,-0.4897862,0.3200917,-9.907229,13.06572,1.508005,-10.30904,13.73269,-0.7580566,-0.2504883,0.7219238,-0.222977,-0.3783893,0.03032825,-13.3955,44.5109,5.811966,-13.45704,44.77081,LL.png
-0.1098633,-0.08251953,-0.4519043,0.1075497,-0.1844428,0.091084,-9.908841,13.07087,1.509281,-10.0616,13.45007,-0.7460938,-0.2568359,0.7370605,-0.131374,-0.08831299,-0.04600763,-13.40461,44.49363,5.811322,-13.76052,43.70789,LL.png
-0.1083984,-0.08447266,-0.4523926,0.04648089,-0.1386412,0.1368854,-9.915864,13.07263,1.511197,-10.29187,13.25389,-0.7514648,-0.2563477,0.7321777,0.1434351,-0.2562519,-0.03074045,-13.40915,44.48201,5.810891,-13.73013,44.08873,LL.png
-0.09667969,-0.08300781,-0.4511719,-0.06038928,-0.1997099,0.1216183,-9.922816,13.04489,1.513873,-10.19835,11.90085,-0.7558594,-0.2563477,0.7219238,-0.02450383,-0.1035802,-0.0002061129,-13.4171,44.48244,5.810886,-13.78012,44.615,LL.png
-0.1062012,-0.08496094,-0.4667969,-0.2283282,-0.3065802,-0.09212208,-9.928989,13.03182,1.512491,-10.06368,12.61674,-0.7514648,-0.2529297,0.7231445,-0.1619084,-0.347855,0.09139694,-13.42379,44.47662,5.812257,-13.63248,44.44741,LL.png
-0.1071777,-0.08520508,-0.4528809,-0.2283282,-0.2760458,0.1674199,-9.941042,13.02925,1.514835,-10.37498,13.09293,-0.7480469,-0.2512207,0.7272949,-0.1771755,-0.2409847,0.06086259,-13.42851,44.46762,5.813109,-13.53842,44.19154,LL.png
-0.1064453,-0.08154297,-0.4482422,0.01594663,-0.382916,0.1216183,-9.942744,13.02643,1.516537,-10.03712,13.15059,-0.7526855,-0.255127,0.7497559,-0.1619084,-0.02724427,0.07612977,-13.43223,44.44875,5.814175,-13.50357,43.54298,LL.png
-0.1083984,-0.08227539,-0.4506836,0.1838853,-0.0470382,-0.06158781,-9.942665,13.03149,1.515675,-10.06489,13.31192,-0.7524414,-0.253418,0.7255859,0.2655725,-0.179916,0.01506107,-13.4325,44.44516,5.814386,-13.62766,44.39257,LL.png
-0.1037598,-0.07836914,-0.454834,0.4281602,0.1361679,-0.1531909,-9.928656,13.02614,1.51353,-9.535911,12.67023,-0.7524414,-0.25,0.7263184,0.4182443,0.07962596,-0.07654199,-13.42699,44.44552,5.813314,-13.44428,44.40851,LL.png
-0.1049805,-0.0793457,-0.4606934,0.04648089,0.319374,-0.07685494,-9.920095,13.02313,1.512454,-9.532528,12.65685,-0.7592773,-0.2463379,0.7207031,0.8304581,0.4002366,-0.06127481,-13.41189,44.46032,5.812457,-13.24145,44.911,LL.png
-0.1052246,-0.07983398,-0.4619141,-0.3046641,0.07509923,0.03001523,-9.91718,13.01673,1.512875,-9.565377,12.65166,-0.7587891,-0.2490234,0.7150879,0.2350382,0.01855725,-0.01547329,-13.40908,44.47256,5.81224,-13.43276,45.05976,LL.png
-0.1069336,-0.08447266,-0.4555664,-0.1367252,-0.123374,0.04528236,-9.925365,13.01462,1.513509,-10.23267,12.99589,-0.7478027,-0.2436523,0.7199707,-0.131374,-0.04251146,4.030328,-13.40689,44.4732,5.868665,-13.2093,44.53344,LL.png
-0.1081543,-0.08105469,-0.4560547,-0.2130611,-0.5966565,0.04528236,-9.926008,13.009,1.514143,-9.811334,13.14269,-0.7521973,-0.2558594,0.7287598,-0.4672519,-0.3783893,-3.725397,-13.41973,44.46338,5.816509,-13.72834,44.24193,LL.png
-0.1062012,-0.0769043,-0.4453125,0.01594663,-0.291313,-0.06158781,-9.917986,13.00932,1.51328,-9.535869,13.22499,-0.7631836,-0.2507324,0.7392578,-0.299313,-0.2257175,0.1066641,-13.421,44.45808,5.818003,-13.27768,44.35287,LL.png
-0.1213379,-0.08374023,-0.4453125,0.1838853,0.1514351,-0.06158781,-9.922774,13.05104,1.512418,-10.28352,14.99119,-0.7556152,-0.2504883,0.7331543,-0.03977096,0.01855725,-0.0002061129,-13.42078,44.45483,5.818,-13.38284,44.28312,LL.png
-0.1074219,-0.07446289,-0.4506836,0.1991527,-0.2149771,-0.1837251,-9.904196,13.05174,1.509846,-9.130481,13.23351,-0.7521973,-0.2502441,0.7329102,0.5098474,0.1406947,-3.725397,-13.41342,44.45096,5.765844,-13.40242,44.16474,LL.png
-0.112793,-0.07763672,-0.4606934,-0.01458788,-0.07757253,-0.1073892,-9.892235,13.0611,1.508342,-9.296128,13.57312,-0.7631836,-0.25,0.7290039,0.4335115,0.1559618,0.183,-13.40573,44.45848,5.768406,-13.32627,44.72001,LL.png
-0.1125488,-0.0769043,-0.4631348,-0.09092379,-0.06230533,-0.168458,-9.878957,13.06865,1.505984,-9.165985,13.48125,-0.7587891,-0.2460938,0.7246094,0.5556489,0.1254275,-0.07654199,-13.39399,44.46617,5.767335,-13.20032,44.75677,LL.png
-0.1101074,-0.07861328,-0.4616699,-0.04512215,0.1056336,0.03001523,-9.870091,13.07334,1.506404,-9.404781,13.23074,-0.7509766,-0.2458496,0.7202148,0.128168,0.01855725,-0.04600763,-13.39023,44.46949,5.766691,-13.29384,44.61942,LL.png
-0.1020508,-0.08081055,-0.451416,-0.01458788,-0.3065802,-0.1837251,-9.87098,13.05858,1.503832,-9.90453,12.54564,-0.7563477,-0.2495117,0.7280273,-0.1924427,-0.1035802,0.1524656,-13.39246,44.46873,5.768825,-13.3697,44.50252,LL.png
-0.1013184,-0.08227539,-0.4472656,-0.06038928,-0.3523817,0.03001523,-9.87781,13.04377,1.504252,-10.17103,12.55982,-0.7524414,-0.2536621,0.734375,-0.1619084,-0.347855,-0.01547329,-13.39811,44.45622,5.768609,-13.56385,44.08191,LL.png
-0.1049805,-0.07958984,-0.4416504,-0.197794,-0.123374,-0.1073892,-9.881854,13.04453,1.502749,-9.944314,13.16656,-0.7460938,-0.2541504,0.7231445,-0.1619084,-0.07304579,0.01506107,-13.40727,44.45063,5.768819,-13.7448,44.22688,LL.png
-0.104248,-0.08032227,-0.4562988,0.3518243,0.1361679,-0.04632068,-9.874142,13.03912,1.5021,-9.737582,12.68065,-0.762207,-0.2492676,0.7209473,0.3266413,0.2322977,0.1219313,-13.40194,44.46434,5.770526,-13.36505,44.97685,LL.png
-0.105957,-0.08520508,-0.4511719,0.2602212,0.319374,-0.3669312,-9.881439,13.04261,1.496963,-10.41754,12.99462,-0.7524414,-0.2507324,0.7319336,0.5709161,0.1864962,-0.06127481,-13.39474,44.46166,5.769669,-13.43387,44.20238,LL.png
-0.1086426,-0.08007813,-0.4436035,0.2449541,0.1667023,-0.09212208,-9.879347,13.05506,1.495673,-9.944898,13.55064,-0.7546387,-0.2346191,0.7209473,0.7999237,0.3086336,-0.1376107,-13.36927,44.474,5.767742,-12.6696,44.86652,LL.png
-0.1066895,-0.06591797,-0.46875,-0.1367252,-0.1997099,-0.01578617,-9.839787,13.04525,1.495452,-7.807607,12.70146,-0.7617188,-0.2512207,0.7141113,0.2350382,0.04909158,-0.0002061129,-13.36923,44.48874,5.767739,-13.52861,45.17757,LL.png
-0.1057129,-0.07739258,-0.4533691,-0.3351984,-0.3981832,0.350626,-9.836368,13.03777,1.500361,-9.438866,12.94443,-0.7509766,-0.2558594,0.7331543,-0.390916,-0.2715191,0.1677328,-13.38122,44.47608,5.770088,-13.70079,44.04206,LL.png
-0.1054688,-0.07836914,-0.4558105,3.603733,-0.0470382,0.182687,-9.780381,13.03329,1.502919,-9.50921,12.84613,-0.7456055,-0.2490234,0.7253418,-0.4519846,-0.4089237,0.2135344,-13.38906,44.46482,5.773077,-13.46301,44.19344,LL.png
-0.1010742,-0.08276367,-0.4558105,0.1686182,-0.1539084,0.0147481,-9.783506,13.01667,1.503125,-10.05232,12.30784,-0.7521973,-0.2507324,0.730957,0.06709921,0.01855725,-0.03074045,-13.38925,44.46032,5.772646,-13.44443,44.22729,LL.png
-0.1062012,-0.07910156,-0.4484863,0.1838853,-0.2607787,-0.1531909,-9.780087,13.01529,1.500981,-9.738689,13.12676,-0.7561035,-0.25,0.7370605,0.3571756,0.1559618,-0.01547329,-13.38297,44.45667,5.77243,-13.32019,44.17105,LL.png
-0.1125488,-0.08203125,-0.4541016,0.1991527,0.07509923,-0.01578617,-9.780656,13.03016,1.50076,-9.945141,13.70693,-0.7531738,-0.2514648,0.7304688,0.4487787,0.1864962,-0.03074045,-13.37871,44.45555,5.771999,-13.47781,44.27274,LL.png
-0.1091309,-0.08154297,-0.456543,0.1075497,0.1667023,-0.0005190372,-9.780663,13.03667,1.500752,-9.854826,13.24157,-0.7607422,-0.2458496,0.7216797,0.5251145,0.1864962,-0.0002061129,-13.36783,44.46774,5.771996,-13.19503,44.93739,LL.png
-0.1132813,-0.08129883,-0.4658203,-0.1061909,-0.1386412,-0.06158781,-9.779007,13.04348,1.49989,-9.624972,13.47218,-0.7646484,-0.236084,0.7299805,0.3266413,0.3086336,0.2440687,-13.34777,44.48071,5.775414,-12.58884,44.90429,LL.png
-0.1062012,-0.08032227,-0.4477539,-0.1061909,-0.1081069,-0.06158781,-9.782905,13.04395,1.499028,-9.901044,13.14089,-0.7614746,-0.2504883,0.7282715,0.2808397,-0.04251146,-0.04600763,-13.34441,44.48403,5.774769,-13.37264,44.67564,LL.png
-0.1062012,-0.07739258,-0.4526367,0.229687,-0.06230533,-0.168458,-9.773112,13.04265,1.496669,-9.450867,13.02194,-0.7526855,-0.2509766,0.7211914,-0.1161069,0.07962596,0.2593359,-13.34986,44.48718,5.7784,-13.537,44.58706,LL.png
-0.1062012,-0.07714844,-0.4633789,-0.01458788,-0.1844428,0.2437558,-9.762206,13.03405,1.500082,-9.217796,12.73909,-0.7565918,-0.2548828,0.7331543,-0.1771755,-0.1341145,0.1066641,-13.35729,44.48094,5.779893,-13.60024,44.26723,LL.png
-0.1083984,-0.07788086,-0.4406738,0.3670917,0.1361679,-0.3058627,-9.756685,13.04756,1.4958,-9.737983,13.61646,-0.7475586,-0.2507324,0.7307129,-0.03977096,0.003290057,0.07612977,-13.36045,44.47254,5.780959,-13.48771,44.05872,LL.png
-0.1064453,-0.08276367,-0.4492188,0.3365571,-0.09283972,-0.0310533,-9.760208,13.0477,1.495365,-10.16372,13.11778,-0.7590332,-0.2495117,0.7275391,0.4335115,0.03382444,0.03032825,-13.35429,44.47598,5.781384,-13.35011,44.62124,LL.png
-0.1079102,-0.08349609,-0.4575195,0.3670917,0.2125039,-0.06158781,-9.761409,13.05092,1.494503,-10.07204,13.06301,-0.755127,-0.2487793,0.7194824,0.5556489,0.1559618,0.09139694,-13.34789,44.48396,5.782663,-13.41555,44.76754,LL.png
-0.111084,-0.07983398,-0.4580078,-0.04512215,0.1209008,-0.04632068,-9.759087,13.06032,1.493854,-9.614403,13.43801,-0.762207,-0.2539063,0.7180176,0.6167176,0.1864962,-0.0002061129,-13.34507,44.4973,5.78266,-13.62975,45.02324,LL.png
-0.1091309,-0.08300781,-0.4550781,0.06174803,-0.06230533,0.04528236,-9.764162,13.06368,1.494534,-10.0582,13.27419,-0.7468262,-0.2492676,0.7199707,0.3266413,0.2475649,0.01506107,-13.3436,44.49954,5.782886,-13.51151,44.42756,LL.png
-0.1064453,-0.08129883,-0.4511719,-0.06038928,-0.1081069,-0.07685494,-9.768655,13.06236,1.493458,-9.947357,13.07195,-0.7561035,-0.2651367,0.7253418,0.06709921,0.1406947,0.1524656,-13.35982,44.49935,5.78502,-14.20057,44.39356,LL.png
-0.1052246,-0.08642578,-0.4536133,0.0922823,-0.09283972,-0.0310533,-9.782304,13.05658,1.493023,-10.51442,12.83685,-0.7497559,-0.2416992,0.7277832,0.0976336,-0.2104504,0.09139694,-13.35177,44.49355,5.7863,-13.02429,44.35355,LL.png
-0.1005859,-0.08666992,-0.4597168,-0.01458788,-0.1997099,0.0147481,-9.795579,13.0352,1.493244,-10.43534,12.13454,-0.7502441,-0.2521973,0.7451172,-0.390916,-0.2715191,0.2135344,-13.35878,44.47255,5.789503,-13.41499,43.64338,LL.png
-0.1125488,-0.08007813,-0.447998,0.1838853,-0.3523817,0.07581687,-9.793845,13.04748,1.494306,-9.83502,13.8909,-0.7536621,-0.2565918,0.7250977,-0.07030535,-0.1188473,0.04559542,-13.36827,44.46981,5.790141,-13.78501,44.41694,LL.png
-0.1105957,-0.08007813,-0.4475098,0.2449541,-0.001236677,-0.09212208,-9.791703,13.05997,1.493016,-9.854809,13.67285,-0.75,-0.2556152,0.7211914,0.06709921,0.1559618,-0.03074045,-13.37603,44.4711,5.789711,-13.80242,44.42707,LL.png
-0.1083984,-0.08056641,-0.4538574,0.3365571,0.01403052,-0.1989923,-9.787171,13.06363,1.49023,-9.796024,13.23333,-0.7565918,-0.2480469,0.7282715,0.7083206,0.171229,0.07612977,-13.36459,44.47444,5.790776,-13.28979,44.52079,LL.png
-0.109375,-0.08520508,-0.4599609,0.229687,0.2430381,-0.2142596,-9.792599,13.0689,1.48723,-10.21613,13.16014,-0.7580566,-0.25,0.7248535,0.8915268,0.171229,-3.725397,-13.3532,44.48076,5.738621,-13.40679,44.67317,LL.png
-0.1005859,-0.06689453,-0.4672852,-0.2130611,0.01403052,-0.0005190372,-9.759007,13.04829,1.487223,-7.966806,12.02889,-0.7629395,-0.2495117,0.7229004,0.3419085,0.003290057,0.1524656,-13.34854,44.48984,5.740755,-13.35466,44.93213,LL.png
-0.1064453,-0.08203125,-0.4611816,-0.381,-0.4439847,0.2742901,-9.765704,13.03729,1.491063,-9.832558,12.80265,-0.7512207,-0.2556152,0.7231445,-0.08557248,-0.1188473,0.06086259,-13.35822,44.48651,5.741607,-13.77398,44.40482,LL.png
-0.1125488,-0.08178711,-0.453125,-0.01458788,-0.1386412,0.1674199,-9.769307,13.04935,1.493407,-9.93586,13.7357,-0.7512207,-0.2541504,0.7255859,-0.4977863,-0.2867863,4.060863,-13.37142,44.47958,5.798459,-13.67664,44.33706,LL.png
-0.104248,-0.07983398,-0.447998,0.0922823,-0.4897862,-0.0310533,-9.769583,13.03971,1.492972,-9.846421,12.90315,-0.7568359,-0.2526855,0.736084,-0.1619084,-0.1493817,-0.0002061129,-13.37541,44.47196,5.798456,-13.46002,44.20087,LL.png
-0.1086426,-0.07763672,-0.4482422,-0.04512215,-0.2149771,0.3353589,-9.765909,13.0446,1.497667,-9.554961,13.43174,-0.7636719,-0.2490234,0.7351074,0.1739695,0.03382444,0.06086259,-13.36993,44.47371,5.799308,-13.22076,44.53602,LL.png
-0.1098633,-0.08203125,-0.449707,0.3060229,-0.07757253,-0.07685494,-9.767362,13.05292,1.496591,-10.04846,13.51383,-0.7558594,-0.2502441,0.7304688,0.3724428,-0.02724427,0.1066641,-13.36524,44.47165,5.800802,-13.39102,44.38939,LL.png
-0.1081543,-0.0637207,-0.4609375,0.1838853,0.05983204,0.07581687,-9.722795,13.05438,1.497653,-7.665166,13.08489,-0.7585449,-0.2495117,0.7246094,0.3419085,0.1864962,-0.07654199,-13.36084,44.4789,5.79973,-13.37928,44.70618,LL.png
-0.1062012,-0.078125,-0.4567871,-0.09092379,0.1667023,-0.06158781,-9.718836,13.05389,1.496729,-9.457957,12.9075,-0.7587891,-0.2563477,0.7172852,0.4640458,0.1864962,0.01506107,-13.36267,44.48985,5.799956,-13.79372,44.88969,LL.png
-0.1079102,-0.07470703,-0.4482422,0.07701516,-0.123374,0.03001523,-9.707483,13.05829,1.497149,-9.204054,13.35833,-0.7636719,-0.2507324,0.71875,0.5403817,0.06435877,-0.1376107,-13.35693,44.50278,5.79803,-13.44621,45.09182,LL.png
-0.1010742,-0.08227539,-0.4528809,-0.1061909,-0.2149771,0.259023,-9.715881,13.04187,1.500775,-10.05456,12.38481,-0.7565918,-0.2502441,0.7231445,0.00603056,0.01855725,0.04559542,-13.35865,44.50648,5.798668,-13.44709,44.67519,LL.png
-0.1049805,-0.08007813,-0.4460449,-0.2130611,-0.4897862,-0.06158781,-9.722739,13.03517,1.499913,-9.91259,13.04279,-0.7595215,-0.2475586,0.7321777,-0.2535114,-0.2562519,0.1066641,-13.35907,44.50283,5.800162,-13.20608,44.49992,LL.png
-0.1091309,-0.08398438,-0.451416,-0.01458788,-0.3371145,-0.07685494,-9.733493,13.03723,1.498837,-10.25042,13.36965,-0.7521973,-0.255127,0.7353516,-0.1924427,-0.01197708,0.07612977,-13.36719,44.49303,5.801228,-13.63292,44.021,LL.png
-0.1018066,-0.08325195,-0.449707,0.0922823,-0.0470382,-0.2295268,-9.742253,13.02683,1.495624,-10.23482,12.54955,-0.7531738,-0.253418,0.730957,0.08236647,-0.01197708,-0.1376107,-13.37021,44.48764,5.799301,-13.57439,44.23202,LL.png
-0.1208496,-0.07958984,-0.4536133,0.32129,-0.1539084,-0.3211298,-9.735138,13.0581,1.490807,-9.622636,14.70332,-0.7536621,-0.2348633,0.7270508,0.5403817,0.003290057,-0.0002061129,-13.34768,44.4901,5.799298,-12.64107,44.60806,LL.png
-0.1069336,-0.07983398,-0.4604492,0.2144198,0.1209008,0.04528236,-9.729216,13.05637,1.491441,-9.586122,12.88873,-0.7592773,-0.2480469,0.7138672,0.8304581,0.262832,0.1371985,-13.33709,44.50659,5.801219,-13.38793,45.13401,LL.png
-0.107666,-0.07836914,-0.4621582,-0.1061909,-0.1997099,-0.09212208,-9.723643,13.05122,1.490151,-9.37774,12.93561,-0.760498,-0.2521973,0.7229004,0.3571756,-0.04251146,-0.0002061129,-13.33575,44.51202,5.801216,-13.51511,44.80735,LL.png
