sensor-1-1,sensor-1-2,sensor-1-3,sensor-1-4,sensor-1-5,sensor-1-6,sensor-1-7,sensor-1-8,sensor-1-9,sensor-1-10,sensor-1-11,sensor-1-12,sensor-2-1,sensor-2-2,sensor-2-3,sensor-2-4,sensor-2-5,sensor-2-6,sensor-2-7,sensor-2-8,sensor-2-9,sensor-2-10,sensor-2-11,sensor-2-12,sensor-3-1,sensor-3-2,sensor-3-3,sensor-3-4,sensor-3-5,sensor-3-6,sensor-3-7,sensor-3-8,sensor-3-9,sensor-3-10,sensor-3-11,sensor-3-12,posture
-0.5490723,-0.7817383,-0.2246094,-0.2896175,0.3248858,-0.2813732,-51.9932,33.36854,-0.23346,-52.80627,34.02178,0.018,-0.4567871,0.6643066,0.7036133,0.4507783,-1.040367,0.8962749,38.16792,25.71411,-0.5207158,38.37547,25.2697,0.018,0.4072266,0.2927246,0.1774902,-0.7520914,1.001802,-1.161769,33.51472,-49.7657,-0.7027451,33.38309,-49.94824,0.018,NEUTRAL
-0.5476074,-0.7883301,-0.2231445,-0.07587695,0.2027484,-0.08289993,-52.0172,33.37991,-0.2349522,-53.12642,33.75805,0.018,-0.4726563,0.666748,0.6992188,0.3591752,-0.9029629,0.9268093,38.17707,25.70527,-0.5040332,38.30873,26.06846,0.018,0.4020996,0.291748,0.1694336,-0.5688853,1.12394,-0.88696,33.50975,-49.7506,-0.7187104,33.76775,-50.00188,0.018,NEUTRAL
-0.5446777,-0.7822266,-0.2180176,0.183665,0.1569469,0.1613749,-52.0362,33.39212,-0.2320475,-53.12914,33.8518,0.018,-0.4692383,0.6689453,0.7165527,0.3744424,-0.6281538,0.7894048,38.17993,25.69168,-0.4898239,37.98986,25.57956,0.018,0.4052734,0.2956543,0.1699219,-0.736824,0.9865349,-0.88696,33.50519,-49.73663,-0.7346756,33.93172,-49.92202,0.018,NEUTRAL
-0.5498047,-0.7885742,-0.2304688,0.4890085,0.06534386,-0.06763279,-52.04459,33.40131,-0.2333325,-52.91104,33.79116,0.019,-0.4580078,0.6706543,0.7041016,0.2370378,-0.9029629,0.6520002,38.19285,25.66545,-0.477436,38.60518,25.22109,0.019,0.3981934,0.2956543,0.1699219,-0.7215571,0.6201226,-0.8258915,33.50824,-49.71883,-0.7503676,34.32953,-49.42384,0.019,NEUTRAL
-0.5483398,-0.7841797,-0.2302246,0.5042757,-0.178931,-0.03709841,-52.05128,33.40731,-0.2340003,-52.82387,33.85906,0.018,-0.463623,0.6682129,0.703125,0.4355111,-0.7044897,0.7894048,38.20525,25.65064,-0.4632267,38.42836,25.5461,0.018,0.4035645,0.2902832,0.1762695,-0.5841527,0.5590539,-0.7800899,33.4956,-49.71296,-0.7644092,33.39144,-49.91848,0.018,NEUTRAL
-0.5437012,-0.78125,-0.2314453,0.3974055,-0.3010683,-0.09816706,-52.06158,33.40843,-0.2356691,-52.89729,33.71407,0.017,-0.4665527,0.6755371,0.6975098,0.160702,-0.6739553,0.8962749,38.22051,25.63966,-0.44799,38.83458,25.66333,0.017,0.4006348,0.2912598,0.1787109,-0.6452212,0.74226,-0.7648225,33.48657,-49.69709,-0.7774112,33.58162,-49.53793,0.017,NEUTRAL
-0.5473633,-0.7871094,-0.234375,0.4737413,-0.178931,-0.08289993,-52.06985,33.41077,-0.2371613,-52.89329,33.68304,0.018,-0.4626465,0.6650391,0.703125,0.02329731,-0.5823522,0.8657407,38.22277,25.62758,-0.4324067,38.3134,25.54934,0.018,0.4035645,0.282959,0.1757813,-0.5841527,1.154474,-0.9785628,33.4612,-49.69204,-0.7950253,32.73362,-50.46274,0.018,NEUTRAL
-0.5446777,-0.7834473,-0.2302246,0.1531307,-0.270534,-0.3577091,-52.08471,33.41161,-0.2439578,-52.955,33.7044,0.019,-0.4528809,0.670166,0.7038574,-0.09884,-0.6586881,0.9115421,38.23017,25.60246,-0.4150874,38.68447,24.98493,0.019,0.4020996,0.295166,0.1713867,-0.6604881,1.44455,-0.8716927,33.46029,-49.66478,-0.8115874,34.03039,-49.67428,0.019,NEUTRAL
-0.5483398,-0.7800293,-0.234375,0.2600009,-0.178931,-0.4187778,-52.09047,33.41922,-0.2514958,-52.60224,33.94999,0.018,-0.465332,0.666748,0.7072754,-0.1446415,-0.3228103,0.9420766,38.22745,25.59636,-0.39813,38.22175,25.58206,0.018,0.3984375,0.2929688,0.1706543,-0.4314806,1.414016,-1.009098,33.46457,-49.63863,-0.8297512,34.055,-49.60407,0.018,NEUTRAL
-0.543457,-0.7873535,-0.2250977,-0.09114408,-0.4842744,-0.2813732,-52.11491,33.41417,-0.2562791,-53.23668,33.57,0.017,-0.4587402,0.6691895,0.6984863,-0.09884,-0.3991461,0.8810078,38.23501,25.58523,-0.3831529,38.68749,25.37222,0.017,0.3964844,0.2902832,0.1755371,3.461649,0.7880616,-0.5052805,33.52897,-49.62172,-0.838341,33.80092,-49.44979,0.017,NEUTRAL
-0.5429688,-0.782959,-0.2207031,-0.5338922,-0.1636639,-0.3271747,-52.14619,33.41727,-0.2624954,-53.18208,33.72199,0.019,-0.4624023,0.6679688,0.7145996,-0.3125805,-0.3533446,0.804672,38.22697,25.57296,-0.3678641,38.12401,25.30091,0.019,0.3981934,0.2910156,0.1726074,-0.2635417,0.650657,-0.5052805,33.53036,-49.61006,-0.8479413,33.84388,-49.64468,0.019,NEUTRAL
-0.5439453,-0.7819824,-0.2285156,-0.5491595,-0.0720607,-0.08289993,-52.17173,33.42233,-0.2639047,-52.96588,33.72998,0.017,-0.4658203,0.6662598,0.7026367,-0.2667789,-0.4144134,0.6672674,38.22439,25.56842,-0.3565206,38.32012,25.69087,0.017,0.3994141,0.2949219,0.1774902,-0.3093433,0.9254662,-0.5510821,33.5348,-49.58735,-0.8573097,34.01002,-49.24551,0.017,NEUTRAL
-0.5495605,-0.7790527,-0.2268066,-0.8545029,0.3859545,-0.1439686,-52.1964,33.44289,-0.2664962,-52.65144,34.10986,0.018,-0.4641113,0.6640625,0.7087402,0.0538317,-0.2770088,0.7283361,38.22267,25.56299,-0.3434105,38.09118,25.54119,0.018,0.3991699,0.295166,0.1777344,-0.7673588,1.093405,-0.627418,33.53136,-49.56033,-0.8686032,34.03954,-49.20061,0.018,NEUTRAL
-0.5498047,-0.7805176,-0.2253418,-0.8087015,0.3248858,0.06977189,-52.22111,33.46154,-0.2652402,-52.71872,34.08895,0.018,-0.4643555,0.6682129,0.7038574,0.008030176,-0.307543,0.3466567,38.22626,25.55768,-0.3371707,38.39478,25.5691,0.018,0.3989258,0.2980957,0.1743164,-0.3093433,1.215543,-0.5663493,33.54328,-49.53008,-0.8787975,34.4006,-49.11957,0.018,NEUTRAL
-0.5522461,-0.7873535,-0.2282715,-0.686564,0.2485499,0.008703113,-52.24554,33.47626,-0.2650749,-52.80319,33.96635,0.019,-0.458252,0.6625977,0.7041016,0.3744424,-0.21594,0.285588,38.23397,25.5497,-0.3317445,38.26358,25.35931,0.019,0.4016113,0.2858887,0.1865234,-0.996366,0.1163059,-0.6579523,33.5108,-49.53004,-0.8912987,32.84711,-49.63666,0.019,NEUTRAL
-0.5476074,-0.7792969,-0.2270508,-0.518625,0.5691606,0.1155734,-52.26457,33.49688,-0.2629946,-52.73972,34.00531,0.018,-0.4650879,0.6655273,0.6960449,-0.2057103,-0.04800105,0.3161223,38.23537,25.55342,-0.3260543,38.4851,25.77812,0.018,0.4069824,0.296875,0.1774902,-1.255908,-0.2348392,-0.5816164,33.4938,-49.53637,-0.9017677,33.76807,-49.63942,0.018,NEUTRAL
-0.5480957,-0.7758789,-0.2255859,-1.205648,0.8592369,0.008703113,-52.29302,33.5251,-0.2628379,-52.62333,34.1502,0.018,-0.458252,0.6687012,0.7019043,0.4202439,-0.07853544,0.2245193,38.24968,25.54696,-0.322013,38.58055,25.29979,0.018,0.4020996,0.2941895,0.1733398,-1.51545,-1.074534,-0.2152042,33.4751,-49.55785,-0.9056415,33.89572,-49.66243,0.018,NEUTRAL
-0.5463867,-0.7922363,-0.2258301,-0.6407626,0.7676339,-0.1897701,-52.32381,33.53923,-0.2662537,-53.26736,33.55456,0.018,-0.4619141,0.6682129,0.7053223,0.6950531,-0.2464744,-0.2182288,38.26492,25.54022,-0.3259411,38.39865,25.42737,0.018,0.4008789,0.2875977,0.177002,-0.7215571,-0.7997246,-0.06253242,33.4584,-49.57859,-0.906767,33.27655,-49.88914,0.018,NEUTRAL
-0.5473633,-0.7851563,-0.2282715,-0.686564,0.4012218,-0.3271747,-52.34814,33.55151,-0.2721429,-52.93501,33.7992,0.018,-0.4641113,0.6750488,0.6953125,0.511847,0.1962737,-0.6151754,38.28707,25.54468,-0.3370142,38.92074,25.59026,0.018,0.402832,0.2922363,0.1774902,-0.08033562,-1.227206,0.2275438,33.4594,-49.60219,-0.9026712,33.57903,-49.67625,0.018,NEUTRAL
