sensor-1-1,sensor-1-2,sensor-1-3,sensor-1-4,sensor-1-5,sensor-1-6,sensor-1-7,sensor-1-8,sensor-1-9,sensor-1-10,sensor-1-11,sensor-1-12,sensor-2-1,sensor-2-2,sensor-2-3,sensor-2-4,sensor-2-5,sensor-2-6,sensor-2-7,sensor-2-8,sensor-2-9,sensor-2-10,sensor-2-11,sensor-2-12,sensor-3-1,sensor-3-2,sensor-3-3,sensor-3-4,sensor-3-5,sensor-3-6,sensor-3-7,sensor-3-8,sensor-3-9,sensor-3-10,sensor-3-11,sensor-3-12,posture
-0.6000977,-0.7675781,0.09106445,-0.99823,-0.2581674,0.02864122,-51.4855,37.63488,-0.1199775,-51.66457,37.82441,0.018,-0.6608887,0.3056641,0.8242188,-0.4174348,0.5657715,0.2309617,16.40501,36.42422,0.7269745,16.13665,36.93595,0.018,0.4333496,0.2609863,0.1049805,0.3793006,0.4155419,-0.2934055,29.69074,-56.51384,-0.7437638,30.34142,-57.01037,0.018,NEUTRAL
-0.597168,-0.765625,0.1005859,-0.9066269,-0.1665643,0.440855,-51.50493,37.63356,-0.1120421,-51.65736,37.71582,0.018,-0.6574707,0.3066406,0.8068848,-0.7991142,0.7795118,-0.1201834,16.39112,36.4554,0.7248113,16.41556,37.29574,0.018,0.4350586,0.251709,0.1225586,0.2113616,-0.3936183,-0.5071459,29.68291,-56.53528,-0.7528924,29.11292,-57.23867,0.018,NEUTRAL
-0.5991211,-0.7587891,0.08666992,-1.089833,0.2609166,0.4103207,-51.5224,37.64775,-0.1046563,-51.41733,38.11328,0.018,-0.65625,0.3095703,0.815918,-0.7991142,0.5657715,0.06302273,16.37861,36.47514,0.7259457,16.4703,36.9432,0.018,0.4453125,0.260498,0.1298828,-0.7657375,0.09493131,-0.9040923,29.6621,-56.53949,-0.7691661,29.31765,-56.82904,0.018,NEUTRAL
-0.5969238,-0.7666016,0.09130859,-0.4486117,0.291451,0.2729161,-51.53574,37.65445,-0.09947088,-51.7718,37.71109,0.019,-0.6467285,0.3044434,0.8125,-0.3105646,0.443634,-0.02858034,16.37204,36.48789,0.7254026,16.33935,36.69962,0.019,0.4355469,0.2631836,0.1157227,-0.6588674,1.484244,-1.530047,29.66229,-56.51249,-0.798237,30.28485,-56.57143,0.019,NEUTRAL
-0.5991211,-0.7668457,0.08691406,0.02467084,0.1387792,0.2271146,-51.5388,37.66026,-0.09538282,-51.71038,37.82253,0.018,-0.652832,0.3093262,0.8049316,-0.5548394,0.6421074,-0.1965193,16.36718,36.51202,0.7218653,16.61852,37.12804,0.018,0.4382324,0.2648926,0.1237793,-0.09398174,0.4002748,-1.301039,29.67111,-56.50095,-0.8216558,30.1865,-56.28905,0.018,NEUTRAL
-0.5966797,-0.7629395,0.09838867,-0.1585352,0.6273289,-0.0171603,-51.54295,37.67472,-0.09570887,-51.59821,37.79918,0.019,-0.6582031,0.3068848,0.8120117,-0.4021677,0.3367637,0.169893,16.35959,36.53147,0.7250933,16.36188,37.17084,0.019,0.4372559,0.2597656,0.1220703,-1.055814,0.5224123,-1.636917,29.65359,-56.49559,-0.8527572,29.77826,-56.7188,0.019,NEUTRAL
-0.6040039,-0.7636719,0.09082031,-0.5402148,0.4593899,0.07444274,-51.54855,37.69224,-0.0943689,-51.34676,38.1456,0.018,-0.6555176,0.3056641,0.8105469,0.1016492,0.1535577,-0.1354505,16.36103,36.54586,0.7226551,16.34212,37.11538,0.018,0.439209,0.2653809,0.1352539,-1.574898,1.133099,-1.560581,29.63284,-56.46281,-0.8808476,30.00486,-55.8559,0.018,NEUTRAL
-0.6000977,-0.7683105,0.08398438,-0.6928864,0.8563365,-0.2156335,-51.56524,37.71088,-0.09846593,-51.7381,37.82706,0.019,-0.6459961,0.3068848,0.8088379,0.4527942,-0.01438129,-0.1659849,16.37251,36.54967,0.7195014,16.51324,36.74982,0.019,0.4367676,0.2626953,0.1147461,-0.6436,-0.2562137,-0.43081,29.63194,-56.47276,-0.889033,30.18713,-56.722,0.019,NEUTRAL
-0.5969238,-0.7600098,0.08520508,-0.8150239,0.4441227,0.181313,-51.57976,37.72396,-0.09520229,-51.57233,37.97297,0.018,-0.6523438,0.3085938,0.8212891,0.5749316,-0.04491556,-0.1812521,16.3831,36.55053,0.7162389,16.39512,36.63218,0.018,0.4387207,0.2617188,0.1186523,-0.8573403,-0.3478168,-0.7056193,29.6229,-56.48495,-0.9017342,29.93597,-56.7755,0.018,NEUTRAL
-0.6062012,-0.7653809,0.08032227,-0.5096803,0.7189319,-0.1545649,-51.5847,37.74672,-0.09798447,-51.37696,38.2275,0.018,-0.6520996,0.3034668,0.8271484,0.4527942,-0.06018281,-0.08964902,16.38487,36.54858,0.7146252,16.07247,36.50628,0.018,0.4387207,0.2614746,0.1240234,-0.4145923,0.1101985,-0.2476039,29.61983,-56.4851,-0.9061911,29.83501,-56.5896,0.018,NEUTRAL
-0.6020508,-0.763916,0.08227539,-0.1890697,0.4746571,-0.06296182,-51.58652,37.76225,-0.09918074,-51.49998,38.08153,0.019,-0.6535645,0.3093262,0.8190918,0.2695881,0.03142023,0.2920304,16.39112,36.55299,0.7201738,16.44616,36.73981,0.019,0.4355469,0.2561035,0.1210938,-0.1703176,0.1712672,-0.4155428,29.6149,-56.49139,-0.9140863,29.53226,-56.95916,0.019,NEUTRAL
-0.6027832,-0.7597656,0.08300781,-0.3112071,0.642596,-0.06296182,-51.58678,37.78422,-0.100377,-51.30989,38.2624,0.019,-0.657959,0.3061523,0.8254395,-0.005221128,0.1688249,0.2309617,16.38667,36.56052,0.7245621,16.17379,36.7727,0.019,0.4355469,0.2602539,0.1196289,-0.03291297,0.1407328,-0.1101995,29.621,-56.49234,-0.9161801,29.95031,-56.66959,0.019,NEUTRAL
