xa_S1,ya_S1,za_S1,xgb_S1,ybg_S1,zbg_S1,tilt_x_S1,tilt_y_S1,tilt_z_S1,tilt_accx_S1,tilt_accy_S1,tilt_accz_S1,xa_S2,ya_S2,za_S2,xgb_S2,ybg_S2,zbg_S2,tilt_x_S2,tilt_y_S2,tilt_z_S2,tilt_accx_S2,tilt_accy_S2,tilt_accz_S2,State_S2
-0.04956055,0.1208496,-0.4519043,0.1228168,-0.01650381,-0.2295268,14.94206,6.07961,-163.7793,14.88661,6.04778,-163.8787,-0.1499023,0.2375488,1.087158,0.0,0.0,0.9158244,11.63588,7.819128,-13.97754,12.21362,7.671923,-14.48683,UP.png
-0.05688477,0.1210938,-0.4448242,0.07701516,-0.2302443,0.0147481,14.94657,6.095318,-163.7687,15.11114,7.034228,-163.2603,-0.1486816,0.229248,1.091064,0.9373282,-0.2867863,-0.09180916,11.65215,7.810452,-13.98053,11.76042,7.59615,-14.05973,UP.png
-0.04760742,0.1220703,-0.4465332,-0.04512215,-0.001236677,-0.0005190372,14.95112,6.090829,-163.7663,15.20741,5.871771,-163.6468,-0.154541,0.2302246,1.095703,-0.131374,1.010924,-0.9620381,11.65224,7.82628,-13.99909,11.75309,7.85881,-14.20139,UP.png
-0.04492188,0.1179199,-0.4489746,0.32129,0.3041069,0.06054974,14.94974,6.084031,-163.7761,14.64599,5.527433,-164.3017,-0.1591797,0.2319336,1.09375,-2.192443,1.652145,-0.6108932,11.62399,7.856095,-14.01656,11.85116,8.102744,-14.42338,UP.png
-0.05273438,0.1228027,-0.4484863,0.1380839,0.1361679,-0.07685494,14.95704,6.093756,-163.7699,15.21326,6.470181,-163.4062,-0.1547852,0.2312012,1.100586,-1.50542,0.5071069,0.3967404,11.60441,7.863161,-14.01414,11.75129,7.836654,-14.18727,UP.png
-0.05371094,0.1264648,-0.4499512,-0.09092379,-0.3676488,-0.09212208,14.96844,6.097587,-163.7562,15.59347,6.555548,-163.0193,-0.1560059,0.2302246,1.089844,-0.009236574,-0.8211374,0.6715496,11.60841,7.85328,-14.01029,11.81115,7.972663,-14.31506,UP.png
-0.05249023,0.1218262,-0.4587402,0.01594663,0.1972366,0.1521528,14.96491,6.104748,-163.7563,14.78039,6.310657,-163.8718,-0.1679688,0.2338867,1.097168,0.9678626,0.0,0.5188779,11.62845,7.866526,-14.01657,11.89918,8.515565,-14.70565,UP.png
-0.0559082,0.1176758,-0.447998,0.1686182,0.227771,0.182687,14.96027,6.123649,-163.7542,14.60901,6.882373,-163.7851,-0.1503906,0.230957,1.081543,0.0,-0.08831299,0.2135344,11.63473,7.862775,-14.01902,11.94256,7.743919,-14.29621,UP.png
-0.05078125,0.1210938,-0.454834,-0.289397,0.1056336,0.3048244,14.95095,6.126713,-163.7501,14.82045,6.1578,-163.8966,-0.1520996,0.2265625,1.097168,0.6625191,0.5834427,-0.2139466,11.64817,7.873301,-14.0228,11.55991,7.731485,-13.96695,UP.png
-0.04321289,0.1225586,-0.454834,0.4281602,0.1819695,-0.07685494,14.95855,6.111682,-163.7574,15.01607,5.241417,-164.0545,-0.1516113,0.2233887,1.088135,-0.8183969,0.7208474,-0.0002061129,11.63304,7.881871,-14.02104,11.49332,7.771987,-13.93436,UP.png
-0.04736328,0.1218262,-0.4553223,0.07701516,0.05983204,0.04528236,14.95856,6.105092,-163.7612,14.9024,5.738205,-163.9828,-0.1601563,0.2250977,1.096191,0.0,0.09489316,0.2746031,11.63009,7.888521,-14.01948,11.48546,8.14465,-14.14496,UP.png
-0.04589844,0.1184082,-0.4470215,0.0922823,0.3651755,-0.0005190372,14.95598,6.101722,-163.7688,14.76175,5.668226,-164.1409,-0.1599121,0.2319336,1.101318,-0.9099999,0.01855725,0.4120076,11.61956,7.892757,-14.02,11.77254,8.086689,-14.34862,UP.png
-0.05029297,0.119873,-0.458252,-0.1061909,0.04456491,-0.07685494,14.94681,6.101558,-163.7778,14.57563,6.060784,-164.1626,-0.1501465,0.2282715,1.091553,0.6319848,-0.4089237,0.442542,11.63056,7.882255,-14.01416,11.70465,7.668217,-14.05288,UP.png
-0.04760742,0.1235352,-0.4506836,0.04648089,-0.2455115,0.1979542,14.95351,6.092258,-163.7719,15.24777,5.816991,-163.6295,-0.1503906,0.2226563,1.091309,0.0,0.06435877,-0.1070763,11.62647,7.879354,-14.01208,11.4265,7.689904,-13.83152,UP.png
-0.05175781,0.1191406,-0.4492188,0.1991527,0.1361679,0.1216183,14.95258,6.099508,-163.7721,14.76052,6.354682,-163.8721,-0.1552734,0.2333984,1.084717,0.1892367,0.0,-0.5345572,11.63721,7.881096,-14.0295,12.02424,7.966441,-14.49023,UP.png
-0.04882813,0.1176758,-0.4453125,-0.07565641,0.1972366,0.1674199,14.94677,6.101444,-163.7749,14.71795,6.051337,-164.0342,-0.1503906,0.2250977,1.087402,-0.4672519,0.6445115,-0.168145,11.62936,7.887203,-14.03098,11.58805,7.712721,-13.97989,UP.png
-0.05688477,0.1196289,-0.451416,0.04648089,-0.1081069,0.07581687,14.9431,6.116831,-163.7713,14.73128,6.944947,-163.646,-0.1574707,0.2270508,1.103027,-0.8794656,0.1559618,0.3356718,11.61506,7.8908,-14.02702,11.51787,7.960091,-14.06345,UP.png
-0.05126953,0.1191406,-0.4484863,-0.5031376,0.09036642,0.1979542,14.93254,6.121918,-163.7703,14.78501,6.304742,-163.8699,-0.1623535,0.2224121,1.091553,-0.5435878,-0.8822061,0.6257481,11.60267,7.885856,-14.02045,11.39477,8.292003,-14.15853,UP.png
-0.05004883,0.1171875,-0.449707,0.3518243,0.05983204,-0.168458,14.92946,6.123295,-163.781,14.51986,6.146811,-164.1796,-0.1489258,0.2290039,1.095459,-0.05503809,-0.1035802,0.2898702,11.60386,7.878214,-14.01582,11.70291,7.579913,-14.00202,UP.png
-0.05102539,0.121582,-0.4545898,-0.2283282,-0.2607787,0.3200917,14.9252,6.120769,-163.7772,14.88426,6.188611,-163.825,-0.1525879,0.2285156,1.089111,0.7541222,0.2780993,-0.0002061129,11.61764,7.880889,-14.01871,11.7384,7.807562,-14.15992,UP.png
-0.04736328,0.1242676,-0.4484863,0.1228168,0.1972366,-0.0005190372,14.93661,6.117476,-163.7713,15.40554,5.811123,-163.4836,-0.1525879,0.2236328,1.09375,0.8457253,0.4613054,-0.07654199,11.62667,7.885713,-14.01751,11.44777,7.783025,-13.90267,UP.png
-0.04272461,0.1191406,-0.4450684,0.06174803,-0.07757253,0.1063511,14.9372,6.099945,-163.7768,14.92066,5.297923,-164.1252,-0.1540527,0.2287598,1.084473,-0.131374,0.2170305,-0.4124198,11.62814,7.889451,-14.0286,11.79635,7.913095,-14.2686,UP.png
-0.05395508,0.123291,-0.4416504,-0.02985501,0.3346412,0.1979542,14.94778,6.117085,-163.7594,15.48803,6.71102,-163.0529,-0.1584473,0.2277832,1.101563,-0.5435878,0.2170305,-0.04600763,11.61893,7.895209,-14.03147,11.56728,8.017859,-14.13809,UP.png
-0.04736328,0.1179199,-0.4538574,-0.3504658,-0.2455115,0.1368854,14.93345,6.106485,-163.7694,14.48905,5.767528,-164.3582,-0.1582031,0.2275391,1.090576,0.0,0.1101603,0.183,11.61988,7.90057,-14.03331,11.66648,8.082298,-14.25795,UP.png
-0.04858398,0.1176758,-0.4526367,0.3518243,0.2430381,0.2132213,14.92948,6.106305,-163.7769,14.49335,5.930741,-164.2906,-0.1533203,0.2258301,1.096191,-0.4672519,-0.02724427,0.4730763,11.6117,7.898192,-14.0258,11.53164,7.800372,-13.98264,UP.png
-0.04760742,0.1352539,-0.4501953,0.3518243,-0.1997099,0.259023,14.96875,6.096903,-163.7442,16.63446,5.782995,-162.3332,-0.1499023,0.2275391,1.097168,0.2503054,0.4765725,0.0,11.61538,7.89963,-14.02423,11.61144,7.619785,-13.94709,UP.png
-0.05151367,0.1262207,-0.451416,-0.1367252,-0.09283972,0.2742901,14.97788,6.099033,-163.7292,15.5257,6.271663,-163.1956,-0.151123,0.2255859,1.08667,0.6319848,0.3697023,-0.1834122,11.62474,7.902154,-14.02702,11.61894,7.754091,-14.0293,UP.png
-0.04907227,0.1213379,-0.4462891,0.3365571,0.02929771,0.3048244,14.9854,6.098588,-163.7235,15.12309,6.056681,-163.6549,-0.1552734,0.2219238,1.096924,0.2655725,-0.05777865,-0.2597481,11.62244,7.901297,-14.02745,11.32744,7.898937,-13.86994,UP.png
-0.05175781,0.1206055,-0.4472656,0.1838853,0.1361679,0.3353589,14.9883,6.106122,-163.7171,14.9954,6.375204,-163.6466,-0.1591797,0.2246094,1.094482,-0.4214504,0.01855725,-0.04600763,11.61339,7.90571,-14.02995,11.47969,8.108319,-14.11873,UP.png
-0.046875,0.1259766,-0.4521484,-0.2741299,0.2125039,0.1063511,14.9943,6.101185,-163.71,15.48978,5.703098,-163.4438,-0.1618652,0.2277832,1.098877,-0.574122,0.262832,0.534145,11.60446,7.915608,-14.02685,11.58922,8.207423,-14.26757,UP.png
-0.05224609,0.1240234,-0.4550781,0.3823588,0.02929771,0.03001523,15.00303,6.106007,-163.7059,15.14981,6.320715,-163.5256,-0.1499023,0.2272949,1.097412,0.2655725,0.01855725,0.5188779,11.60821,7.909939,-14.01737,11.59686,7.618513,-13.93409,UP.png
-0.05224609,0.1193848,-0.4611816,0.3976259,-0.123374,-0.06158781,14.99732,6.107248,-163.7171,14.42501,6.258749,-164.2213,-0.1425781,0.2341309,1.087158,0.0,0.2170305,0.183,11.61712,7.901049,-14.01737,12.05346,7.305926,-14.15214,UP.png
-0.05249023,0.1228027,-0.4511719,-0.197794,-0.031771,0.091084,14.99724,6.112769,-163.7117,15.12894,6.405091,-163.5108,-0.1601563,0.2302246,1.09082,0.9373282,0.1406947,-0.1070763,11.63353,7.908459,-14.02687,11.79488,8.175015,-14.41858,UP.png
-0.05224609,0.1223145,-0.4567871,-0.1367252,0.04456491,0.2132213,14.99324,6.117263,-163.7097,14.89771,6.304749,-163.7657,-0.166748,0.2282715,1.09082,-0.131374,-0.4089237,-0.07654199,11.63268,7.914472,-14.03803,11.68752,8.50968,-14.52871,UP.png
-0.05273438,0.1237793,-0.449707,-0.07565641,-0.001236677,0.2895572,14.99805,6.123908,-163.6981,15.28945,6.450433,-163.3437,-0.1518555,0.229248,1.095947,-0.558855,-0.2715191,0.1677328,11.62593,7.906664,-14.0365,11.70595,7.723643,-14.08517,UP.png
-0.04418945,0.1210938,-0.4528809,0.4128931,-0.001236677,0.1063511,15.0022,6.109111,-163.7048,14.90226,5.384939,-164.1119,-0.142334,0.2275391,1.087402,-0.9710688,0.2933664,0.183,11.61357,7.898861,-14.03037,11.72144,7.30089,-13.86448,UP.png
-0.05078125,0.1206055,-0.4523926,-0.1214581,0.3957099,0.3811603,14.99714,6.11655,-163.7025,14.83852,6.190228,-163.8668,-0.1506348,0.2199707,1.100098,0.0,0.0,0.2898702,11.60541,7.893832,-14.01796,11.20561,7.647401,-13.62277,UP.png
-0.05249023,0.121582,-0.4384766,0.2907557,-0.031771,-0.1531909,15.00934,6.125361,-163.6945,15.39314,6.580433,-163.1946,-0.1503906,0.2226563,1.079346,0.7846565,0.1101603,0.442542,11.61578,7.892988,-14.01067,11.54742,7.770681,-13.97884,UP.png
-0.05224609,0.1228027,-0.4509277,0.0922823,-0.1691756,-0.1073892,15.01317,6.128108,-163.6924,15.13754,6.378733,-163.5135,-0.1499023,0.2260742,1.093262,1.334275,-0.6226641,0.3509389,11.63334,7.879538,-14.00434,11.57808,7.647588,-13.93466,UP.png
-0.05126953,0.119873,-0.4621582,0.01594663,-0.1386412,0.3964274,15.00226,6.126088,-163.6976,14.45583,6.129033,-164.246,-0.1569824,0.2338867,1.097656,1.013664,-0.9738091,-0.09180916,11.65379,7.866885,-14.01346,11.91092,7.962637,-14.39289,UP.png
-0.04882813,0.1191406,-0.4526367,-0.04512215,-0.01650381,0.1216183,14.99485,6.122437,-163.7043,14.66522,5.955643,-164.1209,-0.1662598,0.2312012,1.089355,-0.7573281,0.2322977,-0.3208168,11.64656,7.882789,-14.03091,11.8492,8.49135,-14.65014,UP.png
-0.0480957,0.1193848,-0.453125,0.07701516,0.1972366,0.07581687,14.98971,6.120094,-163.712,14.6814,5.860293,-164.143,-0.1542969,0.2255859,1.088867,-1.551221,0.0,-0.1376107,11.62267,7.883128,-14.03412,11.59203,7.899777,-14.09021,UP.png
-0.04858398,0.1196289,-0.4519043,0.3670917,0.3041069,0.0,14.99024,6.120831,-163.7188,14.74609,5.933422,-164.0543,-0.1555176,0.2294922,1.093018,-1.337481,0.8887863,0.3204046,11.60541,7.897076,-14.03336,11.74276,7.927269,-14.23185,UP.png
-0.05078125,0.1206055,-0.4526367,-0.02985501,-0.07757253,0.0147481,14.98661,6.121017,-163.7217,14.83097,6.187136,-163.875,-0.1591797,0.2272949,1.093506,-0.3145801,0.4765725,0.3356718,11.60114,7.908366,-14.03254,11.62312,8.111278,-14.23896,UP.png
-0.04516602,0.1235352,-0.4555664,-0.09092379,-0.2149771,0.03001523,14.98757,6.104753,-163.7247,15.10131,5.465816,-163.8953,-0.1523438,0.2277832,1.081787,0.0,-0.8516718,0.1066641,11.60467,7.894603,-14.03462,11.77769,7.846185,-14.21485,UP.png
-0.04663086,0.1176758,-0.4509277,-0.1672597,-0.09283972,0.1521528,14.97639,6.095573,-163.7344,14.55165,5.713992,-164.3203,-0.1525879,0.2280273,1.088135,0.8915268,-0.7448015,-0.06127481,11.62016,7.88206,-14.03786,11.72403,7.814886,-14.15202,UP.png
-0.04541016,0.1210938,-0.4438477,0.1533511,-0.2149771,0.1063511,14.98282,6.083241,-163.7333,15.18487,5.63699,-163.7549,-0.1599121,0.2270508,1.096436,-0.3603816,0.09489316,-0.3666183,11.61407,7.888371,-14.04676,11.58034,8.12786,-14.21331,UP.png
-0.04907227,0.1179199,-0.4470215,0.1533511,0.4567786,-0.1989923,14.97928,6.08947,-163.7426,14.69303,6.05898,-164.0543,-0.1567383,0.2294922,1.108398,-1.71916,0.9956565,0.01506107,11.58823,7.902915,-14.04712,11.58561,7.883769,-14.07563,UP.png
-0.0480957,0.1245117,-0.4506836,0.3823588,-0.1386412,0.1216183,14.99253,6.083103,-163.736,15.36097,5.873004,-163.5024,-0.1494141,0.2243652,1.089844,-1.490153,0.9040535,0.5036107,11.56512,7.911106,-14.03663,11.528,7.647972,-13.89277,UP.png
-0.05322266,0.1206055,-0.4558105,0.2449541,0.1972366,0.04528236,14.99054,6.092954,-163.7381,14.72492,6.440302,-163.8694,-0.1508789,0.2250977,1.088379,0.3419085,-0.4547252,0.6410153,11.57006,7.901262,-14.02673,11.57743,7.730883,-13.9813,UP.png
-0.05224609,0.1213379,-0.453125,0.0006792545,-0.382916,0.1674199,14.98868,6.092571,-163.7358,14.8967,6.355275,-163.746,-0.1560059,0.2277832,1.083252,0.0,0.0,0.2440687,11.5738,7.903679,-14.02857,11.75712,8.022097,-14.2984,UP.png
-0.04711914,0.1193848,-0.4523926,-0.197794,0.1819695,0.1674199,14.98013,6.088409,-163.7418,14.70704,5.750739,-164.161,-0.1628418,0.2270508,1.085693,0.9525955,-0.5921298,-0.4734885,11.59002,7.903943,-14.04361,11.68496,8.35208,-14.4322,UP.png
-0.04736328,0.1237793,-0.4475098,-0.06038928,0.1514351,0.1063511,14.98729,6.085208,-163.7356,15.37942,5.82444,-163.5032,-0.1635742,0.2272949,1.093018,-0.6657251,0.5071069,-0.336084,11.58152,7.919534,-14.05475,11.62149,8.335625,-14.37027,UP.png
-0.04785156,0.1162109,-0.449707,0.04648089,0.2125039,0.1216183,14.97645,6.084267,-163.7468,14.41117,5.881967,-164.3862,-0.1606445,0.2268066,1.097412,0.0,0.7055801,0.1524656,11.58104,7.934677,-14.05566,11.55734,8.158068,-14.21213,UP.png
-0.05737305,0.1210938,-0.449707,0.0922823,0.1209008,0.03001523,14.97738,6.104817,-163.7396,14.955,7.022925,-163.4077,-0.1499023,0.2260742,1.105713,-0.9710688,0.1254275,0.3509389,11.56421,7.929145,-14.04506,11.45347,7.565908,-13.78376,UP.png
-0.05566406,0.1225586,-0.4550781,0.3518243,-0.031771,-0.07685494,14.98233,6.116973,-163.7364,14.96641,6.735961,-163.5224,-0.1547852,0.2277832,1.09375,0.02129769,-0.2867863,0.2593359,11.56626,7.924103,-14.043,11.65133,7.887846,-14.13282,UP.png
-0.04760742,0.1237793,-0.4455566,-0.4268017,0.1514351,0.3811603,14.98525,6.114419,-163.7245,15.44206,5.877917,-163.4245,-0.1518555,0.2194824,1.095459,0.0,-0.6379313,0.2898702,11.55944,7.911049,-14.03174,11.225,7.740289,-13.69261,UP.png
-0.04467773,0.1257324,-0.4506836,0.1838853,-0.01650381,-0.0310533,14.99838,6.100993,-163.7206,15.51576,5.454463,-163.5075,-0.1594238,0.2314453,1.09668,0.9525955,-0.3631221,-0.01547329,11.57725,7.909751,-14.03878,11.79647,8.095252,-14.3735,UP.png
-0.0456543,0.1201172,-0.4443359,0.01594663,0.1667023,-0.2142596,14.99968,6.094713,-163.7268,15.05156,5.664466,-163.8703,-0.1589355,0.2299805,1.092773,0.128168,0.3849695,-0.0002061129,11.58288,7.919219,-14.04501,11.76451,8.100199,-14.34979,UP.png
-0.05444336,0.1206055,-0.454834,0.06174803,-0.0470382,0.1216183,14.9956,6.104124,-163.726,14.75033,6.59983,-163.7787,-0.151123,0.2211914,1.103027,-0.3145801,0.5376411,-0.06127481,11.57133,7.921757,-14.03803,11.23693,7.650923,-13.65089,UP.png
-0.05151367,0.1196289,-0.4438477,-0.1061909,-0.06230533,-0.09212208,14.9939,6.109006,-163.7258,14.98827,6.394036,-163.6455,-0.1491699,0.2172852,1.090576,-0.9558016,0.4765725,-0.07654199,11.54919,7.923134,-14.03012,11.16667,7.640289,-13.58625,UP.png
-0.04663086,0.1245117,-0.447998,0.1838853,0.07509923,-0.1531909,15.00596,6.10254,-163.723,15.4527,5.726815,-163.4701,-0.1540527,0.223877,1.098389,-0.558855,0.1254275,0.09139694,11.53768,7.923139,-14.02602,11.41168,7.825016,-13.89684,UP.png
-0.05810547,0.125,-0.4443359,-0.1519923,0.04456491,0.0147481,15.01428,6.124947,-163.7036,15.58611,7.174817,-162.7647,-0.154541,0.2285156,1.093994,0.06709921,-0.1035802,0.4120076,11.54208,7.919899,-14.01967,11.68563,7.872859,-14.1529,UP.png
-0.05737305,0.1240234,-0.4416504,0.2449541,0.1514351,-0.2295268,15.02882,6.147251,-163.689,15.56136,7.128864,-162.8074,-0.1584473,0.2321777,1.090576,0.9678626,-0.7295343,0.3356718,11.56342,7.912533,-14.02341,11.89723,8.087754,-14.45314,UP.png
-0.05175781,0.1223145,-0.4470215,0.1991527,-0.2302443,0.03001523,15.03529,6.148368,-163.6839,15.20593,6.372306,-163.4528,-0.1520996,0.2275391,1.096436,0.38771,0.4460382,-0.3971527,11.57016,7.915539,-14.02909,11.61579,7.735027,-14.01583,UP.png
-0.04589844,0.1188965,-0.4494629,0.1380839,0.2583054,0.0147481,15.03149,6.14196,-163.6933,14.74376,5.638124,-164.169,-0.1601563,0.2299805,1.092041,-0.6199236,0.8887863,-0.2750153,11.56505,7.933629,-14.04042,11.77019,8.166748,-14.39327,UP.png
-0.05151367,0.1176758,-0.4536133,-0.1214581,-0.0470382,0.3353589,15.01816,6.143889,-163.6983,14.45404,6.273015,-164.1886,-0.1608887,0.2226563,1.091309,0.0,0.5834427,0.2440687,11.56198,7.947925,-14.0386,11.41155,8.2196,-14.12883,UP.png
-0.04931641,0.1220703,-0.442627,0.2602212,-0.2302443,0.07581687,15.02792,6.140463,-163.692,15.32776,6.130509,-163.4353,-0.1513672,0.2253418,1.095215,-0.6199236,-0.1188473,0.4883435,11.55263,7.941524,-14.02954,11.51989,7.709383,-13.92083,UP.png
-0.04711914,0.1193848,-0.4443359,-0.06038928,0.1056336,0.350626,15.02566,6.136154,-163.6908,14.95905,5.847379,-163.8886,-0.1569824,0.2312012,1.08667,0.06709921,-0.179916,0.442542,11.56039,7.940901,-14.03089,11.89134,8.042604,-14.42225,UP.png
-0.04345703,0.1186523,-0.4536133,0.1838853,-0.0470382,0.1063511,15.01974,6.118645,-163.7041,14.59458,5.295257,-164.4341,-0.1569824,0.2302246,1.09375,0.4029771,-0.04251146,-0.09180916,11.5705,7.941355,-14.03748,11.76953,7.994845,-14.29304,UP.png
-0.05273438,0.1125488,-0.4619141,0.04648089,0.05983204,0.182687,14.9922,6.123738,-163.7261,13.60863,6.329363,-164.9397,-0.1533203,0.2263184,1.096924,0.6319848,0.3086336,-0.2292137,11.57935,7.942961,-14.03998,11.54853,7.794759,-13.99355,UP.png
-0.04907227,0.1176758,-0.4528809,0.2449541,0.02929771,0.1063511,14.98564,6.121433,-163.7356,14.48435,5.986913,-164.2767,-0.1569824,0.2258301,1.092041,0.06709921,0.5071069,-0.04600763,11.58011,7.951817,-14.04257,11.5682,8.013036,-14.13604,UP.png
-0.04614258,0.1179199,-0.4516602,-0.1367252,0.1361679,0.1063511,14.97511,6.113911,-163.7461,14.55968,5.645278,-164.3387,-0.157959,0.2294922,1.095215,-0.6657251,0.3849695,0.2593359,11.57306,7.959136,-14.04335,11.71675,8.034828,-14.27213,UP.png
-0.04858398,0.1218262,-0.4538574,-0.02985501,0.01403052,0.259023,14.97408,6.109879,-163.7452,14.94385,5.902667,-163.8817,-0.1586914,0.2304688,1.096436,-0.3145801,-0.1035802,0.3662061,11.57232,7.959766,-14.0438,11.75166,8.061676,-14.31675,UP.png
-0.04882813,0.121582,-0.449707,0.1228168,-0.09283972,0.1674199,14.97729,6.105989,-163.743,15.04433,5.983582,-163.7567,-0.1669922,0.2302246,1.096924,0.2961069,-0.3783893,-0.06127481,11.57966,7.964492,-14.05453,11.72205,8.474196,-14.53561,UP.png
-0.04956055,0.1230469,-0.4506836,0.229687,-0.1844428,0.07581687,14.98479,6.102269,-163.739,15.18361,6.055557,-163.5989,-0.15625,0.2338867,1.091309,0.1739695,0.2933664,-0.1986794,11.59018,7.968905,-14.06542,11.97794,7.969477,-14.45304,UP.png
-0.05151367,0.1201172,-0.4536133,0.03121376,0.3499084,0.07581687,14.98037,6.110663,-163.7416,14.74098,6.264806,-163.927,-0.1540527,0.2275391,1.098389,-0.2077099,0.7208474,-0.2750153,11.58719,7.976522,-14.06907,11.59333,7.819938,-14.04542,UP.png
-0.04736328,0.1240234,-0.4499512,-0.1519923,0.1209008,-0.0310533,14.98512,6.106116,-163.7385,15.32953,5.794467,-163.5611,-0.1577148,0.2231445,1.086426,-0.4214504,0.2017633,0.2746031,11.57905,7.981822,-14.06601,11.48957,8.093204,-14.11797,UP.png
-0.04980469,0.121582,-0.4526367,0.2602212,0.09036642,0.07581687,14.98797,6.106549,-163.7389,14.94908,6.065804,-163.8135,-0.1523438,0.2280273,1.100342,0.02129769,-0.3325878,0.6562824,11.57976,7.972034,-14.05557,11.60025,7.720566,-13.99458,UP.png
-0.04882813,0.1254883,-0.4465332,-0.1672597,-0.1997099,0.06054974,14.99792,6.101672,-163.7276,15.60838,6.009471,-163.2192,-0.1533203,0.2246094,1.092041,0.8151909,-0.3020534,0.5494123,11.5904,7.964756,-14.04606,11.51258,7.830162,-13.98385,UP.png
-0.05273438,0.1162109,-0.4550781,0.07701516,0.05983204,0.2284887,14.98377,6.108641,-163.7364,14.23384,6.406157,-164.3351,-0.1499023,0.2302246,1.091797,0.7083206,-0.2104504,-0.07654199,11.605,7.955399,-14.04875,11.79983,7.651554,-14.12394,UP.png
-0.04638672,0.123291,-0.451416,0.1838853,0.1056336,0.04528236,14.99079,6.101243,-163.7357,15.19979,5.661095,-163.7321,-0.1699219,0.2336426,1.085205,0.5861833,0.171229,-0.2139466,11.62169,7.972865,-14.06906,12.00821,8.702877,-14.90728,UP.png
-0.05322266,0.1140137,-0.4550781,-0.197794,0.1209008,0.2437558,14.96754,6.110442,-163.7482,13.9737,6.472336,-164.5444,-0.1564941,0.2268066,1.092041,-0.2535114,0.2017633,-0.4124198,11.61788,7.976114,-14.07698,11.61758,7.987033,-14.16193,UP.png
-0.04589844,0.1181641,-0.4511719,0.04648089,0.2125039,0.1216183,14.96096,6.103767,-163.7576,14.60426,5.620513,-164.3063,-0.1491699,0.2287598,1.099365,0.0,0.4155039,-0.0002061129,11.61854,7.97404,-14.07446,11.65077,7.566973,-13.95072,UP.png
-0.05078125,0.1208496,-0.4577637,0.06174803,-0.1081069,0.1979542,14.9567,6.102544,-163.76,14.70243,6.122056,-164.0204,-0.1552734,0.2250977,1.07959,-0.8641985,0.1254275,0.0,11.60668,7.976692,-14.07725,11.66095,8.01447,-14.21391,UP.png
-0.05200195,0.1235352,-0.4401855,-0.2130611,-0.01650381,0.1368854,14.96611,6.110047,-163.7442,15.57343,6.489055,-163.0648,-0.1513672,0.2263184,1.084229,-0.05503809,-0.1951832,0.0,11.6074,7.97012,-14.07764,11.68032,7.781986,-14.09665,UP.png
-0.05541992,0.1184082,-0.4672852,0.03121376,-0.031771,-0.01578617,14.94973,6.118545,-163.7569,14.12424,6.558288,-164.3696,-0.1518555,0.2253418,1.083008,0.5098474,-0.2715191,0.2898702,11.61561,7.963056,-14.07352,11.6431,7.816499,-14.0851,UP.png
-0.05126953,0.1257324,-0.4604492,0.1075497,0.1361679,0.1979542,14.95599,6.120793,-163.7503,15.18365,6.130869,-163.5695,-0.1518555,0.2299805,1.089111,0.4182443,0.06435877,-0.07654199,11.62569,7.960111,-14.07718,11.81259,7.768463,-14.20023,UP.png
-0.04760742,0.123291,-0.449707,0.07701516,-0.07757253,0.1674199,14.96301,6.113826,-163.7452,15.2502,5.82946,-163.6226,-0.1572266,0.2285156,1.087402,-0.1619084,0.171229,0.04559542,11.62578,7.964501,-14.08117,11.74918,8.053797,-14.31011,UP.png
-0.04760742,0.1164551,-0.4545898,-0.04512215,0.1361679,0.1063511,14.94896,6.109407,-163.7594,14.29387,5.792843,-164.5303,-0.1625977,0.2302246,1.094727,-0.8183969,-0.2104504,0.0,11.61626,7.967516,-14.08831,11.75115,8.269953,-14.43807,UP.png
-0.04711914,0.1174316,-0.4482422,0.1991527,0.1056336,0.091084,14.94498,6.104899,-163.7676,14.60357,5.806337,-164.2364,-0.1586914,0.2250977,1.094727,-0.7267939,0.09489316,0.6257481,11.6033,7.971189,-14.07978,11.50224,8.081367,-14.12146,UP.png
-0.04882813,0.1218262,-0.4492188,0.06174803,0.1209008,-0.0310533,14.94876,6.104354,-163.7669,15.08862,5.988784,-163.7133,-0.1567383,0.2270508,1.086426,0.02129769,-0.05777865,0.442542,11.60528,7.971677,-14.07665,11.68666,8.038081,-14.24899,UP.png
-0.06030273,0.121582,-0.4382324,0.1991527,-0.1081069,-0.09212208,14.96008,6.13174,-163.7488,15.36812,7.55313,-162.7929,-0.1540527,0.2272949,1.085693,0.3571756,0.3086336,0.09139694,11.61263,7.974916,-14.07764,11.71035,7.906803,-14.19302,UP.png
-0.05224609,0.1213379,-0.4523926,-0.09092379,-0.2149771,0.4727633,14.95793,6.133241,-163.7413,14.91944,6.364795,-163.7211,-0.151123,0.2253418,1.081787,0.6014504,-0.1188473,-0.1070763,11.62235,7.969422,-14.07926,11.65669,7.787571,-14.08,UP.png
-0.05224609,0.1210938,-0.454834,-0.04512215,0.1972366,0.182687,14.95441,6.140156,-163.7404,14.81535,6.334006,-163.8299,-0.1560059,0.2243652,1.08667,-0.4672519,0.1864962,-0.1223435,11.61405,7.972839,-14.08179,11.55076,8.003194,-14.11584,UP.png
-0.05371094,0.1166992,-0.4570313,0.0,0.1514351,0.4116948,14.93992,6.149502,-163.7455,14.23003,6.496171,-164.2999,-0.1542969,0.2307129,1.100098,0.0,-0.2409847,0.3356718,11.61643,7.966164,-14.07842,11.73282,7.816207,-14.16015,UP.png
