xa_S1,ya_S1,za_S1,xgb_S1,ybg_S1,zbg_S1,tilt_x_S1,tilt_y_S1,tilt_z_S1,tilt_accx_S1,tilt_accy_S1,tilt_accz_S1,xa_S2,ya_S2,za_S2,xgb_S2,ybg_S2,zbg_S2,tilt_x_S2,tilt_y_S2,tilt_z_S2,tilt_accx_S2,tilt_accy_S2,tilt_accz_S2,State_S2
-0.1088867,-0.2163086,1.097656,0.1434351,0.430771,-0.1070763,-6.164305,3.224132,-6.999915,-11.095,5.558945,-12.44149,0.0002441406,0.1489258,-0.4541016,0.3518243,-0.0470382,0.06054974,10.24466,-0.2931198,-92.71902,18.15726,-0.02927027,-161.8427,Unknown
-0.1181641,-0.2163086,1.105469,0.1129008,-0.01197708,0.06086259,-6.259561,3.279243,-7.110408,-11.01009,5.98849,-12.56929,0.003662109,0.1477051,-0.458252,0.1838853,0.1209008,-0.06158781,10.39977,-0.2941959,-94.10813,17.86478,-0.4357906,-162.1295,Unknown
-0.1130371,-0.2158203,1.098633,0.08236647,-0.1493817,0.04559542,-6.354299,3.326762,-7.217598,-11.057,5.765007,-12.50345,0.0078125,0.1474609,-0.4550781,0.1075497,-0.1081069,-0.2753282,10.55239,-0.3086139,-95.47046,17.95163,-0.9356369,-162.0223,Unknown
-0.1125488,-0.2092285,1.098389,0.2503054,-0.4089237,0.0,-6.438134,3.369173,-7.317345,-10.73002,5.747879,-12.20493,0.007080078,0.1445313,-0.456543,0.03121376,-0.2302443,0.1674199,10.69309,-0.3227671,-96.80686,17.56463,-0.8470467,-162.4136,Unknown
-0.1123047,-0.2160645,1.088379,0.4182443,-0.347855,0.2593359,-6.526633,3.412261,-7.419413,-11.17054,5.779238,-12.61136,0.002685547,0.152832,-0.4567871,0.2602212,-0.001236677,0.06054974,10.85278,-0.3227176,-98.09985,18.49893,-0.3194446,-161.4981,Unknown
-0.1137695,-0.2058105,1.093994,0.06709921,-0.2104504,0.1677328,-6.607151,3.457837,-7.511354,-10.59854,5.835471,-12.13158,-0.1079102,-0.2143555,1.104736,0.3724428,-0.5615954,0.3662061,-6.688499,3.490524,-7.601225,-10.93008,5.47741,-12.25611,Unknown
0.001220703,0.1452637,-0.4484863,-0.1672597,-0.5813893,0.0147481,10.774,-1.622391,-100.5847,17.94695,-0.1483608,-162.0524,-0.1064453,-0.2124023,1.097168,0.03656495,-0.2104504,-0.06127481,-6.691051,3.058684,-7.830658,-10.90647,5.440997,-12.21827,Unknown
0.0078125,0.1425781,-0.4450684,-0.04512215,-0.3218473,-0.1073892,10.91306,-1.613829,-101.8188,17.76035,-0.9577046,-162.2121,-0.109375,-0.2175293,1.094238,0.0976336,-0.3325878,0.1677328,-6.779579,3.104605,-7.922469,-11.1892,5.599212,-12.54451,Unknown
0.003417969,0.1486816,-0.4458008,-0.02985501,-0.8409313,-0.09212208,11.063,-1.608841,-103.0155,18.44386,-0.4167155,-161.5511,-0.1130371,-0.213623,1.097412,0.2961069,-0.3325878,0.1677328,-6.856491,3.150483,-8.008641,-10.95891,5.773303,-12.42014,Unknown
0.001220703,0.1481934,-0.4543457,0.2144198,0.2125039,0.091084,11.20619,-1.576467,-104.1926,18.06465,-0.1463497,-161.9347,-0.109375,-0.217041,1.098633,0.1587023,-0.3020534,0.01506107,-6.93946,3.194598,-8.097732,-11.1216,5.578266,-12.47423,Unknown
0.003173828,0.151123,-0.449707,0.2449541,-0.06230533,-0.1989923,11.35715,-1.55352,-105.3401,18.57438,-0.3832978,-161.4214,-0.1142578,-0.2138672,1.098877,-0.02450383,-0.3325878,-0.04600763,-7.020147,3.242368,-8.18532,-10.9558,5.827537,-12.44331,Unknown
0.002685547,0.1442871,-0.4516602,0.1380839,-0.3065802,0.07581687,11.48636,-1.533447,-106.4778,17.71628,-0.324517,-162.2805,-0.1132813,-0.2121582,1.095215,0.4029771,-0.3325878,0.0,-7.091949,3.288596,-8.269323,-10.90642,5.798237,-12.38546,Unknown
0.009521484,0.1535645,-0.4501953,0.1075497,-0.3523817,0.1368854,11.63484,-1.530893,-107.5688,18.83092,-1.146747,-161.1315,-0.1096191,-0.2050781,1.095215,0.219771,-0.5768626,-0.03074045,-7.157964,3.326717,-8.344131,-10.55423,5.61864,-11.98707,Unknown
0.004394531,0.1408691,-0.4506836,-0.2741299,-0.2760458,-0.0310533,11.74524,-1.514997,-108.6706,17.35678,-0.5332236,-162.6345,-0.1088867,-0.2148438,1.092773,0.4640458,-0.4241909,0.2135344,-7.229368,3.365629,-8.422708,-11.06927,5.584111,-12.42998,Unknown
0.002441406,0.151123,-0.4433594,-0.3351984,-0.5050534,-0.01578617,11.88185,-1.498094,-109.7209,18.82187,-0.298631,-161.1756,-0.1154785,-0.2172852,1.100098,0.2655725,-0.04251146,0.01506107,-7.303145,3.415285,-8.506195,-11.1134,5.879685,-12.60815,Unknown
0.001220703,0.1430664,-0.4543457,-0.1519923,-0.5966565,0.1216183,11.99155,-1.47984,-110.7751,17.47834,-0.1468305,-162.521,-0.1149902,-0.2180176,1.108154,0.219771,-0.1035802,0.0,-7.375296,3.461728,-8.586871,-11.07222,5.813571,-12.54002,Unknown
0.0007324219,0.1433105,-0.4575195,-0.1519923,-0.642458,-0.1531909,12.09748,-1.460808,-111.8139,17.39229,-0.08752859,-162.6075,-0.1149902,-0.2128906,1.093506,-0.009236574,0.2475649,-0.0002061129,-7.447075,3.513753,-8.664673,-10.95795,5.893168,-12.47686,Unknown
0.004150391,0.1433105,-0.4445801,-0.07565641,-0.5661222,0.03001523,12.21173,-1.450096,-112.8197,17.86602,-0.5090769,-162.1262,-0.1066895,-0.2148438,1.084229,0.1892367,0.3544351,-0.1376107,-7.518465,3.558955,-8.742907,-11.15565,5.513366,-12.47523,Unknown
-0.0009765625,0.1474609,-0.454834,0.2144198,-0.2302443,0.1521528,12.32991,-1.422138,-113.8018,17.96308,0.1170217,-162.0365,-0.1147461,-0.2189941,1.102295,-0.07030535,0.430771,0.06086259,-7.592686,3.610705,-8.819988,-11.17783,5.829809,-12.64172,Unknown
0.003173828,0.1452637,-0.456543,0.01594663,-0.01650381,-0.06158781,12.43654,-1.401529,-114.7736,17.64972,-0.379557,-162.3459,-0.09790039,-0.2106934,1.095215,0.3419085,0.4918396,-0.06127481,-7.652748,3.646052,-8.884021,-10.8471,5.016546,-11.9766,Unknown
0.0002441406,0.1481934,-0.4567871,-0.07565641,-0.1844428,0.182687,12.54611,-1.376973,-115.7158,17.97438,-0.0291285,-162.0256,-0.1066895,-0.217041,1.093262,-0.009236574,0.262832,0.0,-7.723377,3.686606,-8.955816,-11.17696,5.467702,-12.4738,Unknown
0.002685547,0.1401367,-0.4504395,0.1380839,-0.2149771,0.04528236,12.64285,-1.359117,-116.6551,17.28121,-0.3261764,-162.7155,-0.1154785,-0.2089844,1.0979,0.02129769,0.2170305,0.01506107,-7.782987,3.734048,-9.021867,-10.71952,5.899209,-12.26942,Unknown
-0.0004882813,0.1491699,-0.449707,0.2144198,0.1819695,0.0147481,12.76016,-1.328079,-117.5548,18.35091,0.05904674,-161.649,-0.1149902,-0.2180176,1.105225,0.0976336,-0.1493817,-0.1070763,-7.847903,3.773737,-9.094447,-11.10053,5.828303,-12.57221,Unknown
