xa_S1,ya_S1,za_S1,xgb_S1,ybg_S1,zbg_S1,tilt_x_S1,tilt_y_S1,tilt_z_S1,tilt_accx_S1,tilt_accy_S1,xa_S2,ya_S2,za_S2,xgb_S2,ybg_S2,zbg_S2,tilt_x_S2,tilt_y_S2,tilt_z_S2,tilt_accx_S2,tilt_accy_S2,State_S2
-0.08325195,-0.1359863,-0.4465332,0.2754886,-0.001236677,-0.09212208,-16.69275,10.34518,1.086469,-16.66661,10.11257,-0.6218262,-0.40625,0.7912598,0.05183208,0.09489316,0.2288015,-21.80959,35.2195,1.171226,-21.98308,34.95773,S_UP.png
-0.08398438,-0.1416016,-0.4511719,-0.1214581,-0.1539084,0.091084,-16.70351,10.33758,1.087744,-17.14775,10.07101,-0.6230469,-0.4099121,0.7932129,-0.08557248,-0.3936565,0.2898702,-21.81691,35.20785,1.175285,-22.11667,34.90747,S_UP.png
-0.08544922,-0.1345215,-0.4475098,-0.7779465,-0.6577252,0.2284887,-16.70988,10.32841,1.091172,-16.45006,10.36266,-0.6262207,-0.4064941,0.7827148,-0.03977096,0.1406947,0.1677328,-21.82263,35.21328,1.177801,-22.07369,35.37555,S_UP.png
-0.08178711,-0.1264648,-0.4372559,-0.2435954,-0.4134504,0.04528236,-16.69619,10.32031,1.091761,-15.8701,10.18633,-0.6169434,-0.4074707,0.802002,0.02129769,-0.1341145,0.09139694,-21.8246,35.19616,1.178989,-21.93472,34.4429,S_UP.png
-0.09008789,-0.1337891,-0.4453125,-0.1061909,-0.642458,-0.09212208,-16.69199,10.32376,1.090379,-16.40829,10.96505,-0.6276855,-0.401123,0.7788086,0.2655725,-0.05777865,-0.06127481,-21.82123,35.20382,1.17807,-21.85159,35.62178,S_UP.png
-0.08398438,-0.1352539,-0.4560547,0.2144198,-0.1997099,0.0147481,-16.68041,10.31479,1.090585,-16.26035,10.01258,-0.626709,-0.4074707,0.7927246,-0.009236574,0.4155039,-0.1376107,-21.82414,35.20769,1.176143,-21.96046,35.11211,S_UP.png
-0.08129883,-0.1381836,-0.4555664,0.3365571,0.1972366,-0.2447939,-16.67207,10.30657,1.0852,-16.62589,9.69111,-0.6225586,-0.4067383,0.7924805,0.1587023,0.003290057,0.09139694,-21.82382,35.2026,1.178154,-21.97907,34.94984,S_UP.png
-0.0859375,-0.1333008,-0.4438477,-0.01458788,-0.3981832,0.07581687,-16.66739,10.30509,1.086261,-16.42837,10.50542,-0.6313477,-0.4064941,0.7814941,0.3419085,0.171229,-0.3055496,-21.82323,35.21349,1.173876,-22.02877,35.6297,S_UP.png
-0.08789063,-0.1369629,-0.4436035,0.1686182,-0.3981832,0.1979542,-16.66873,10.30792,1.089032,-16.84964,10.71986,-0.6276855,-0.4086914,0.7834473,0.06709921,0.3544351,-0.1986794,-21.82888,35.22184,1.171095,-22.15178,35.38776,S_UP.png
-0.08569336,-0.1328125,-0.4538574,0.1380839,-0.09283972,0.1063511,-16.65431,10.30591,1.090521,-16.04258,10.27121,-0.6130371,-0.4057617,0.7902832,0.0976336,-0.1951832,-0.0002061129,-21.83259,35.2069,1.171092,-22.08182,34.60856,S_UP.png
-0.08520508,-0.1408691,-0.4448242,0.229687,0.487313,-0.07685494,-16.66361,10.31345,1.089445,-17.27728,10.34873,-0.6308594,-0.4008789,0.7912598,0.5709161,-0.04251146,-0.1223435,-21.82032,35.2106,1.169379,-21.61043,35.42105,S_UP.png
-0.08789063,-0.1350098,-0.4499512,0.2754886,0.6094504,-0.3058627,-16.65475,10.32749,1.085163,-16.40911,10.59712,-0.6262207,-0.4040527,0.7900391,0.4182443,-0.01197708,4.015061,-21.81499,35.21044,1.22559,-21.84075,35.21087,S_UP.png
-0.08544922,-0.138916,-0.4445801,0.0006792545,0.02929771,-0.0310533,-16.66281,10.32925,1.084728,-17.0586,10.39559,-0.6201172,-0.404541,0.7819824,0.1587023,-0.2409847,0.3662061,-21.81781,35.2061,1.230717,-22.06488,35.15848,S_UP.png
-0.0847168,-0.138916,-0.4438477,-0.1367252,-0.3523817,0.182687,-16.67322,10.3243,1.087286,-17.08907,10.32357,-0.6281738,-0.4052734,0.7963867,0.03656495,-0.1493817,-0.03074045,-21.81654,35.20206,1.230286,-21.77937,35.10678,S_UP.png
-0.08666992,-0.1337891,-0.4411621,-0.1214581,-0.1997099,0.07581687,-16.67286,10.32803,1.088348,-16.57178,10.6475,-0.6276855,-0.4064941,0.7900391,0.02129769,-0.1035802,0.04559542,-21.81876,35.2014,1.230925,-21.94226,35.24006,S_UP.png
-0.08178711,-0.1342773,-0.4492188,-0.197794,-0.2302443,0.03001523,-16.67006,10.31598,1.088798,-16.38749,9.895052,-0.6262207,-0.3974609,0.7966309,-0.07030535,-0.05777865,0.1371985,-21.81177,35.19898,1.232983,-21.41734,35.1225,S_UP.png
-0.0871582,-0.1374512,-0.4526367,0.2449541,-0.3523817,0.091084,-16.66537,10.31362,1.090073,-16.60405,10.43959,-0.6306152,-0.4074707,0.7941895,0.1739695,0.1864962,4.07613,-21.81095,35.20236,1.290049,-21.89039,35.24033,S_UP.png
-0.08447266,-0.1506348,-0.4445801,0.2449541,0.2583054,-0.1531909,-16.69716,10.31467,1.088081,-18.41103,10.20155,-0.6225586,-0.4069824,0.7939453,0.08236647,-0.02724427,-0.01547329,-21.81305,35.19611,1.289847,-21.96828,34.90716,S_UP.png
-0.0871582,-0.1350098,-0.4458008,0.2907557,0.227771,0.1979542,-16.69029,10.32347,1.090853,-16.55303,10.59844,-0.6188965,-0.407959,0.7924805,0.3266413,-0.5005267,4.045595,-21.81398,35.18081,1.346486,-22.08347,34.77447,S_UP.png
-0.07958984,-0.1335449,-0.4470215,-0.07565641,0.07509923,0.03001523,-16.68532,10.31166,1.091273,-16.38958,9.681167,-0.6108398,-0.4116211,0.7954102,0.1434351,-0.2562519,0.1524656,-21.82203,35.15959,1.34862,-22.31482,34.29559,S_UP.png
-0.08374023,-0.1308594,-0.4484863,-4.182527,-0.1844428,0.04528236,-16.72908,10.30613,1.091907,-16.00411,10.16197,-0.6245117,-0.4025879,0.7868652,0.2045038,0.03382444,-0.04600763,-21.81956,35.16174,1.347976,-21.83866,35.24356,S_UP.png
-0.08422852,-0.1323242,-0.4387207,-0.04512215,-0.1386412,-0.2142596,-16.7251,10.30641,1.088907,-16.49952,10.41517,-0.6247559,-0.402832,0.7993164,-0.02450383,0.01855725,0.1371985,-21.81663,35.15704,1.349897,-21.65661,34.91441,S_UP.png
-0.08251953,-0.1315918,-0.4448242,-0.2130611,-0.3676488,0.0147481,-16.71788,10.29697,1.089114,-16.21792,10.08681,-0.6289063,-0.4084473,0.7900391,-0.02450383,0.07962596,-0.1223435,-21.82109,35.1603,1.348184,-22.02262,35.26533,S_UP.png
-0.08154297,-0.1357422,-0.4418945,0.2602212,-0.291313,-0.2753282,-16.71613,10.28712,1.085259,-16.80863,10.00381,-0.6218262,-0.4033203,0.7966309,0.1739695,0.2170305,-0.1070763,-21.81742,35.15715,1.346685,-21.75668,34.85352,S_UP.png
-0.0859375,-0.1396484,-0.4492188,0.4434273,-0.001236677,-0.1531909,-16.7153,10.28841,1.083115,-16.97914,10.35268,-0.6245117,-0.4099121,0.7783203,0.5251145,-0.04251146,-0.0002061129,-21.8205,35.16087,1.346682,-22.33169,35.37257,S_UP.png
-0.08642578,-0.1396484,-0.4509277,0.3060229,0.07509923,-0.04632068,-16.71515,10.29117,1.082466,-16.91742,10.37501,-0.626709,-0.4023438,0.7893066,0.0976336,-0.2104504,4.07613,-21.81799,35.16028,1.403748,-21.7623,35.27545,S_UP.png
-0.08227539,-0.137207,-0.4423828,0.2144198,0.2125039,-0.07685494,-16.71706,10.28972,1.08139,-16.95781,10.07265,-0.6311035,-0.40625,0.7895508,0.1587023,-0.3173206,0.2593359,-21.81738,35.16079,1.407379,-21.89599,35.40345,S_UP.png
-0.08398438,-0.1369629,-0.4440918,-0.3046641,-0.3981832,0.1063511,-16.72407,10.28333,1.082879,-16.8589,10.24368,-0.6237793,-0.4018555,0.7963867,0.3419085,-0.04251146,0.2440687,-21.80964,35.15628,1.410796,-21.66534,34.96431,S_UP.png
-0.08569336,-0.1359863,-0.447998,3.573198,-0.4897862,0.03001523,-16.67259,10.27839,1.083299,-16.60127,10.37228,-0.6276855,-0.4072266,0.795166,0.00603056,-0.02724427,0.09139694,-21.81135,35.15461,1.412076,-21.8991,35.09183,S_UP.png
-0.08276367,-0.140625,-0.4353027,-0.1214581,-0.3065802,0.259023,-16.69296,10.27372,1.086926,-17.60765,10.25516,-0.621582,-0.40625,0.7907715,0.08236647,0.03382444,-0.04600763,-21.81386,35.15119,1.411432,-21.99365,34.96031,S_UP.png
-0.08422852,-0.1340332,-0.449707,-0.1519923,-0.5661222,0.2437558,-16.68775,10.264,1.090338,-16.32803,10.17587,-0.6257324,-0.402832,0.7905273,0.02129769,-0.05777865,0.03032825,-21.81288,35.15125,1.411856,-21.77939,35.19347,S_UP.png
-0.08569336,-0.1342773,-0.442627,0.3518243,-0.1386412,-0.1531909,-16.68088,10.26673,1.088193,-16.58533,10.49587,-0.6223145,-0.4064941,0.7912598,0.1129008,-0.08831299,-0.1834122,-21.81486,35.14652,1.409288,-21.98907,34.97549,S_UP.png
-0.08398438,-0.1420898,-0.4448242,0.1228168,0.1056336,-0.1226563,-16.6941,10.26676,1.086476,-17.42622,10.19569,-0.6289063,-0.4084473,0.7854004,0.3724428,-0.01197708,0.06086259,-21.81534,35.15124,1.410141,-22.09434,35.39078,S_UP.png
-0.0859375,-0.1384277,-0.4467773,-0.01458788,0.1667023,0.04528236,-16.69888,10.27193,1.08711,-16.92284,10.411,-0.6254883,-0.4035645,0.7956543,0.1739695,-0.2562519,0.1982672,-21.81143,35.14539,1.412916,-21.73956,35.0344,S_UP.png
-0.0871582,-0.135498,-0.4550781,0.1533511,0.1514351,0.03001523,-16.6888,10.2766,1.08753,-16.30059,10.40141,-0.6193848,-0.4106445,0.7849121,0.3266413,-0.02724427,-0.07654199,-21.81728,35.14133,1.411845,-22.32801,34.96142,S_UP.png
-0.08520508,-0.1501465,-0.4492188,-0.1214581,-0.4439847,0.1521528,-16.72028,10.26893,1.089661,-18.17937,10.19795,-0.6335449,-0.4055176,0.7949219,0.2045038,-0.07304579,0.3662061,-21.81311,35.14496,1.416972,-21.74872,35.37278,S_UP.png
-0.08544922,-0.1306152,-0.4389648,-0.1672597,-0.3371145,0.2284887,-16.7138,10.2703,1.092859,-16.28153,10.56852,-0.6225586,-0.4064941,0.7897949,-0.08557248,-0.05777865,0.2135344,-21.8182,35.14178,1.419961,-22.00884,35.0255,S_UP.png
-0.0847168,-0.1347656,-0.4365234,-0.3199313,-0.3371145,0.3658931,-16.72113,10.27038,1.097982,-16.86049,10.50535,-0.6293945,-0.4060059,0.7956543,0.2045038,0.1101603,-0.0002061129,-21.81526,35.14383,1.419958,-21.8115,35.16879,S_UP.png
-0.08544922,-0.1335449,-0.4418945,0.04648089,-0.3218473,0.1979542,-16.71659,10.27029,1.100753,-16.52633,10.48687,-0.6289063,-0.4042969,0.7890625,0.08236647,0.2933664,0.09139694,-21.81452,35.15197,1.421238,-21.83492,35.34956,S_UP.png
-0.08911133,-0.1499023,-0.4526367,0.1075497,-0.09283972,-0.1226563,-16.74081,10.27533,1.099036,-18.00098,10.58586,-0.623291,-0.4064941,0.7954102,0.3571756,0.04909158,-0.0002061129,-21.81158,35.14773,1.421235,-21.91289,34.9062,S_UP.png
-0.08764648,-0.137207,-0.442627,0.07701516,-0.09283972,-0.260061,-16.74313,10.28266,1.095135,-16.91343,10.71017,-0.6213379,-0.4082031,0.7849121,0.1587023,-0.02724427,0.06086259,-21.8167,35.14598,1.422148,-22.18394,35.08054,S_UP.png
-0.08398438,-0.1396484,-0.4494629,0.2602212,0.227771,-0.2142596,-16.74436,10.28248,1.092136,-16.98344,10.1174,-0.6279297,-0.4121094,0.7971191,0.1587023,-0.02724427,0.1677328,-21.82025,35.14235,1.424496,-22.10323,34.98286,S_UP.png
-0.08300781,-0.1357422,-0.4445801,-0.1825268,-0.550855,-0.04632068,-16.74611,10.27177,1.091487,-16.7066,10.12473,-0.6262207,-0.4108887,0.7912598,0.1587023,-0.1188473,0.2288015,-21.82478,35.13953,1.427699,-22.15571,35.08301,S_UP.png
-0.08520508,-0.1379395,-0.4450684,-0.381,-0.4439847,0.3200917,-16.75502,10.26749,1.095968,-16.93029,10.3627,-0.6247559,-0.4050293,0.7980957,-0.009236574,-0.01197708,0.1524656,-21.82406,35.13493,1.429834,-21.78243,34.91734,S_UP.png
-0.07958984,-0.1367188,-0.4406738,-0.4268017,-0.5966565,0.2132213,-16.76534,10.2497,1.098953,-16.97794,9.787106,-0.6274414,-0.3908691,0.7897949,0.1587023,0.262832,-0.1986794,-21.80903,35.14486,1.427052,-21.18141,35.45131,S_UP.png
-0.09057617,-0.1281738,-0.4440918,0.0922823,-0.7035267,0.2437558,-16.74467,10.25748,1.102122,-15.7908,11.08717,-0.6247559,-0.4072266,0.7802734,0.1739695,0.3849695,0.1219313,-21.81396,35.15424,1.428638,-22.166,35.3683,S_UP.png
-0.08837891,-0.1374512,-0.4472656,0.4281602,0.2430381,0.03001523,-16.73944,10.26959,1.102543,-16.77727,10.69604,-0.6308594,-0.4047852,0.7841797,0.08236647,0.1254275,-0.09180916,-21.81474,35.16407,1.427352,-21.90975,35.55957,S_UP.png
-0.08276367,-0.137207,-0.4506836,0.2754886,0.1819695,-0.04632068,-16.73427,10.26597,1.101894,-16.66953,9.964004,-0.6318359,-0.4086914,0.7839355,0.3266413,-0.1341145,0.1066641,-21.81581,35.17001,1.428846,-22.09253,35.55294,S_UP.png
-0.08251953,-0.1352539,-0.4541016,0.3060229,0.5178473,-0.2142596,-16.72205,10.26535,1.098894,-16.33323,9.879504,-0.6271973,-0.4050293,0.786377,0.219771,-0.1341145,4.015061,-21.81514,35.17154,1.485056,-21.93304,35.3387,S_UP.png
-0.08496094,-0.1362305,-0.4541016,-0.1061909,0.05983204,0.03001523,-16.71766,10.26406,1.099315,-16.4299,10.15991,-0.6242676,-0.4072266,0.7770996,-0.03977096,-0.07304579,0.07612977,-21.82382,35.17578,1.486122,-22.22184,35.43373,S_UP.png
-0.08251953,-0.1391602,-0.4445801,-0.381,-0.4592519,-0.07685494,-16.73066,10.25338,1.098239,-17.10618,10.04502,-0.6291504,-0.402832,0.7883301,-0.02450383,-0.02724427,0.183,-21.82311,35.1799,1.488684,-21.77143,35.40033,S_UP.png
-0.08789063,-0.1333008,-0.4333496,-0.3504658,-0.1691756,0.091084,-16.73638,10.26541,1.099514,-16.77636,10.97088,-0.6262207,-0.4064941,0.7814941,0.00603056,0.1406947,0.01506107,-21.82842,35.18641,1.488895,-22.09267,35.40879,S_UP.png
-0.08276367,-0.137207,-0.4372559,-0.2130611,-0.4287176,0.3048244,-16.7475,10.25854,1.104086,-17.13541,10.23711,-0.6218262,-0.4047852,0.7924805,-0.02450383,-0.08831299,-0.07654199,-21.83006,35.18029,1.487747,-21.89242,34.94507,S_UP.png
-0.08056641,-0.1364746,-0.4335938,0.1533511,-0.123374,0.0147481,-16.75434,10.25269,1.104293,-17.19497,10.05065,-0.623291,-0.4086914,0.7844238,0.3419085,0.2170305,-0.1528779,-21.83259,35.18309,1.485607,-22.19126,35.17149,S_UP.png
-0.09033203,-0.1347656,-0.4489746,0.4586947,0.4415114,-0.01578617,-16.74091,10.27184,1.104072,-16.39738,10.90734,-0.6237793,-0.401123,0.7802734,0.2045038,-0.1188473,0.1982672,-21.83068,35.18605,1.488383,-21.87741,35.4124,S_UP.png
-0.08251953,-0.1345215,-0.4458008,0.2907557,0.1209008,-0.168458,-16.73263,10.26905,1.101713,-16.52626,10.04916,-0.6274414,-0.40625,0.7888184,0.1892367,-0.1951832,4.045595,-21.83052,35.18497,1.545021,-21.95214,35.26597,S_UP.png
-0.08959961,-0.1357422,-0.4504395,0.01594663,0.1361679,0.1216183,-16.72709,10.28106,1.103294,-16.4658,10.78317,-0.6257324,-0.4077148,0.7900391,0.1587023,-0.1493817,0.2135344,-21.8324,35.18214,1.547797,-22.02584,35.13899,S_UP.png
-0.08276367,-0.1340332,-0.4387207,-0.2741299,-0.3371145,-0.07685494,-16.73052,10.27536,1.102218,-16.71049,10.22705,-0.623291,-0.4006348,0.7866211,0.0976336,-0.04251146,-0.03074045,-21.82964,35.18241,1.547367,-21.76126,35.22453,S_UP.png
-0.08520508,-0.1362305,-0.4306641,-0.1825268,-0.6882596,0.2132213,-16.7432,10.27406,1.105203,-17.23972,10.68237,-0.621582,-0.4047852,0.7897949,0.06709921,-0.05777865,0.04559542,-21.83086,35.17811,1.548005,-21.93703,35.0069,S_UP.png
-0.08666992,-0.1315918,-0.4406738,-0.06038928,-0.4897862,-0.1531909,-16.73578,10.2753,1.103059,-16.33068,10.6724,-0.6276855,-0.4064941,0.7897949,-0.07030535,-0.1188473,-0.03074045,-21.83413,35.17785,1.547575,-21.94603,35.24666,S_UP.png
-0.08349609,-0.1325684,-0.4484863,-0.02985501,-0.2760458,-0.1837251,-16.72558,10.26819,1.100303,-16.20373,10.12274,-0.6259766,-0.4040527,0.7927246,0.1892367,0.1864962,-0.1834122,-21.83072,35.17958,1.544823,-21.80245,35.12773,S_UP.png
-0.08691406,-0.140625,-0.4499512,0.1686182,0.2125039,0.03001523,-16.7301,10.27446,1.100693,-17.05923,10.44624,-0.628418,-0.4047852,0.7919922,0.3419085,-0.1341145,0.09139694,-21.82614,35.17913,1.546012,-21.81984,35.24245,S_UP.png
-0.08666992,-0.1391602,-0.4475098,0.3060229,0.3041069,0.04528236,-16.73084,10.2827,1.101327,-16.97705,10.47769,-0.6303711,-0.3986816,0.8063965,0.2503054,-0.2409847,0.07612977,-21.81182,35.17266,1.547077,-21.28145,35.02081,S_UP.png
-0.08276367,-0.135498,-0.4499512,0.06174803,0.2430381,-0.06158781,-16.72534,10.28016,1.100465,-16.49776,9.988859,-0.6262207,-0.4064941,0.7849121,0.2503054,-0.1188473,0.2593359,-21.81293,35.1739,1.550708,-22.03957,35.31582,S_UP.png
-0.08276367,-0.1374512,-0.4433594,-0.1825268,-0.3523817,0.1979542,-16.73232,10.27191,1.103236,-16.94899,10.10971,-0.6315918,-0.4069824,0.7836914,0.2655725,-0.1493817,4.060863,-21.81335,35.17984,1.60756,-22.01577,35.57331,S_UP.png
-0.08520508,-0.1347656,-0.4448242,-0.3046641,-0.1844428,0.0147481,-16.73326,10.2717,1.103443,-16.57059,10.38808,-0.6230469,-0.3994141,0.796875,-0.222977,-0.2104504,0.3204046,-21.81108,35.17241,1.612046,-21.54711,34.95264,S_UP.png
-0.0847168,-0.1323242,-0.4406738,3.603733,-0.3371145,0.1368854,-16.67774,10.2703,1.105359,-16.4296,10.43258,-0.6252441,-0.3996582,0.7946777,-0.2535114,-0.2409847,-0.03074045,-21.80967,35.16772,1.611616,-21.56629,35.10352,S_UP.png
-0.08496094,-0.1384277,-0.4416504,-0.197794,-0.4287176,0.2437558,-16.68906,10.26704,1.108772,-17.10781,10.40175,-0.6330566,-0.4020996,0.7888184,0.219771,0.2017633,-0.09180916,-21.80407,35.17843,1.61033,-21.68052,35.56483,S_UP.png
-0.08642578,-0.1394043,-0.4404297,-0.1672597,-0.01650381,0.1368854,-16.70397,10.27328,1.111783,-17.25455,10.59657,-0.621582,-0.4089355,0.7963867,-0.009236574,0.003290057,0.1677328,-21.80894,35.17039,1.61402,-22.03752,34.77288,S_UP.png
-0.08178711,-0.1345215,-0.4453125,-0.3962674,-0.4745191,0.182687,-16.70628,10.26073,1.114341,-16.54741,9.971571,-0.6235352,-0.4067383,0.8005371,0.1129008,-0.1951832,0.06086259,-21.80807,35.15983,1.614872,-21.84279,34.77636,S_UP.png
-0.08447266,-0.1333008,-0.4467773,-0.06038928,-0.5813893,0.1063511,-16.69977,10.25293,1.11583,-16.33937,10.26938,-0.6242676,-0.4001465,0.7941895,0.1587023,0.2780993,0.01506107,-21.80191,35.16181,1.615083,-21.60937,35.06796,S_UP.png
-0.08862305,-0.1347656,-0.4304199,0.229687,-0.06230533,-0.2295268,-16.7036,10.26935,1.112616,-17.04918,11.11658,-0.6293945,-0.4030762,0.7802734,0.1739695,0.04909158,-0.07654199,-21.80157,35.1718,1.614012,-21.90404,35.62759,S_UP.png
-0.08569336,-0.1320801,-0.4472656,0.2602212,0.2735725,-0.3516641,-16.68944,10.27595,1.107693,-16.17377,10.41192,-0.621582,-0.409668,0.7817383,0.00603056,-0.1341145,0.3204046,-21.81151,35.16965,1.618497,-22.30272,35.1563,S_UP.png
-0.08691406,-0.1374512,-0.440918,0.229687,-0.0470382,-0.06158781,-16.69262,10.28294,1.106831,-17.00641,10.65776,-0.6298828,-0.4069824,0.7824707,0.3571756,-0.2104504,-0.01547329,-21.81149,35.17403,1.618281,-22.05586,35.53314,S_UP.png
-0.08544922,-0.1408691,-0.453125,0.3670917,0.4262443,-0.04632068,-16.69349,10.28729,1.106182,-16.98786,10.2082,-0.6257324,-0.4040527,0.7912598,0.4029771,-0.07304579,-3.679595,-21.80629,35.17268,1.566766,-21.82792,35.15678,S_UP.png
-0.08496094,-0.1335449,-0.4506836,0.07701516,-0.01650381,-0.06158781,-16.68326,10.28623,1.10532,-16.23489,10.24545,-0.6115723,-0.4084473,0.7839355,0.02129769,-0.1646488,0.3204046,-21.81653,35.16053,1.571252,-22.33289,34.67764,S_UP.png
-0.08520508,-0.1350098,-0.4470215,-0.2588627,-0.6577252,-0.09212208,-16.68364,10.2783,1.10403,-16.52454,10.34076,-0.6242676,-0.4104004,0.7910156,-0.2077099,0.1101603,0.183,-21.82625,35.15907,1.573814,-22.15975,35.01221,S_UP.png
-0.08544922,-0.1367188,-0.4411621,-0.3351984,-0.5966565,-0.0005190372,-16.69301,10.27418,1.104023,-16.92245,10.4818,-0.6203613,-0.4084473,0.7971191,-0.07030535,0.003290057,-0.01547329,-21.83103,35.15008,1.573597,-22.01713,34.70729,S_UP.png
-0.07788086,-0.1320801,-0.4370117,3.588466,-0.5050534,-0.0310533,-16.63781,10.25489,1.103557,-16.57019,9.680961,-0.6206055,-0.3955078,0.7937012,0.2045038,0.09489316,-0.1070763,-21.82006,35.14819,1.571991,-21.43262,34.98576,S_UP.png
-0.08227539,-0.135498,-0.4460449,0.3823588,-0.2149771,-0.01578617,-16.63246,10.24703,1.103336,-16.63284,10.00915,-0.6281738,-0.4094238,0.7844238,0.2961069,0.2933664,-0.168145,-21.82292,35.15669,1.569637,-22.16635,35.37194,S_UP.png
-0.08544922,-0.1362305,-0.4526367,0.4739618,0.2735725,-0.07685494,-16.62328,10.25051,1.102337,-16.47543,10.24676,-0.6315918,-0.4001465,0.7788086,0.05183208,0.04909158,-0.03074045,-21.8209,35.17027,1.569238,-21.75498,35.80411,S_UP.png
-0.08740234,-0.1369629,-0.4416504,0.32129,0.4567786,0.03001523,-16.62451,10.26629,1.102787,-16.92061,10.7037,-0.6223145,-0.4077148,0.7822266,0.1892367,-0.179916,0.3204046,-21.8255,35.16827,1.574044,-22.18993,35.2025,S_UP.png
-0.08056641,-0.1364746,-0.4445801,-0.1061909,0.1514351,-0.1073892,-16.62951,10.25946,1.101391,-16.80717,9.828392,-0.6252441,-0.4108887,0.7927246,0.06709921,-0.3325878,0.4120076,-21.83103,35.1607,1.5794,-22.14492,35.00172,S_UP.png
-0.08007813,-0.1381836,-0.4372559,-0.5031376,-0.4439847,0.3811603,-16.64919,10.24629,1.106727,-17.2681,9.905416,-0.6274414,-0.4040527,0.7883301,0.2045038,-0.179916,0.04559542,-21.82865,35.16122,1.580038,-21.85212,35.3098,S_UP.png
-0.08349609,-0.1362305,-0.449707,-0.01458788,-0.1386412,0.1063511,-16.64812,10.24098,1.108216,-16.58571,10.07591,-0.6257324,-0.4001465,0.7924805,0.2045038,-0.05777865,-0.06127481,-21.82163,35.16075,1.57918,-21.61785,35.17745,S_UP.png
-0.07910156,-0.1328125,-0.4379883,-0.1367252,-0.6271908,0.1216183,-16.64934,10.22366,1.109919,-16.61539,9.805608,-0.6384277,-0.4025879,0.7883301,-0.1924427,0.2322977,-0.2292137,-21.82076,35.17674,1.575971,-21.64634,35.80071,S_UP.png
-0.08398438,-0.1357422,-0.4428711,-0.02985501,-0.5355878,-0.2447939,-16.65195,10.21738,1.106492,-16.75905,10.2767,-0.6235352,-0.4042969,0.7834473,0.1434351,0.09489316,0.04559542,-21.82213,35.17991,1.57661,-21.98763,35.27041,S_UP.png
-0.0859375,-0.130127,-0.4504395,0.1228168,0.09036642,-0.0005190372,-16.63407,10.222,1.106485,-15.84238,10.3865,-0.6374512,-0.40625,0.7880859,0.2350382,-0.1035802,-0.04600763,-21.81927,35.18919,1.575966,-21.8405,35.71451,S_UP.png
-0.08227539,-0.1342773,-0.4492188,0.2144198,0.2888396,0.1216183,-16.62614,10.22058,1.108187,-16.38451,9.952949,-0.6279297,-0.4030762,0.7885742,0.4182443,-0.08831299,-0.1528779,-21.81304,35.19095,1.573825,-21.79455,35.33777,S_UP.png
-0.08422852,-0.1381836,-0.4597168,0.32129,0.1056336,-0.3669312,-16.61863,10.21666,1.10305,-16.47098,9.951984,-0.6293945,-0.4055176,0.7915039,0.3571756,-0.2104504,0.2135344,-21.8089,35.18999,1.576815,-21.8512,35.28745,S_UP.png
-0.08056641,-0.1411133,-0.439209,0.06174803,-0.01650381,0.06054974,-16.63616,10.21023,1.103898,-17.53741,9.906378,-0.6281738,-0.420166,0.7868652,0.03656495,-0.2104504,0.3509389,-21.82524,35.18639,1.581728,-22.65102,35.15384,S_UP.png
-0.08740234,-0.152832,-0.4472656,-0.3199313,-0.4897862,-0.0005190372,-16.67861,10.20884,1.103891,-18.53938,10.47663,-0.6228027,-0.407959,0.7919922,-0.1008396,-0.05777865,-3.71013,-21.83099,35.181,1.529786,-22.04334,34.95665,S_UP.png
-0.08398438,-0.1384277,-0.4406738,-0.3504658,-0.550855,0.3964274,-16.69282,10.2032,1.109441,-17.14884,10.30506,-0.6225586,-0.4084473,0.7961426,-0.02450383,-0.1646488,0.07612977,-21.83482,35.17168,1.530852,-22.00567,34.82825,S_UP.png
-0.08300781,-0.1335449,-0.4345703,-0.04512215,-0.7493282,0.03001523,-16.69551,10.19581,1.109861,-16.79624,10.34734,-0.6196289,-0.4018555,0.7883301,0.3419085,0.1864962,-0.1376107,-21.83022,35.17086,1.528925,-21.83963,35.00231,S_UP.png
-0.08764648,-0.1342773,-0.4494629,0.1533511,-0.2607787,0.04528236,-16.68634,10.19998,1.110495,-16.34259,10.58328,-0.6218262,-0.3962402,0.7890625,0.2503054,0.1406947,-0.168145,-21.82068,35.17247,1.526571,-21.52492,35.15506,S_UP.png
-0.08374023,-0.1352539,-0.4519043,0.5044961,0.2735725,-0.04632068,-16.67367,10.20106,1.109846,-16.39851,10.06653,-0.6320801,-0.4023438,0.7866211,0.2045038,-0.1646488,0.1677328,-21.81622,35.17835,1.52892,-21.73779,35.57956,S_UP.png
-0.08032227,-0.1384277,-0.453125,0.0922823,-0.2455115,-0.0005190372,-16.67376,10.18611,1.109839,-16.74161,9.621789,-0.6228027,-0.4042969,0.7924805,0.128168,-0.01197708,0.1371985,-21.81527,35.1745,1.53084,-21.85665,34.99401,S_UP.png
-0.08618164,-0.1308594,-0.4450684,-0.1367252,-0.1844428,0.07581687,-16.66419,10.19034,1.110901,-16.10126,10.52406,-0.6264648,-0.4091797,0.7915039,0.1434351,-0.2409847,0.3051374,-21.81831,35.16992,1.535112,-22.06564,35.11074,S_UP.png
